roll, pitch, yaw
 -1.397,-45.814,  3.210
 -2.224,-45.675,  3.045
 -3.140,-46.069,  2.302
 -2.408,-47.785, -0.194
 -3.002,-50.486, -3.359
 -2.424,-53.078, -5.324
 -5.204,-56.890, -5.853
 -7.637,-59.949, -4.808
-10.904,-62.957, -2.862
-11.293,-63.881, -2.479
-12.082,-66.623, -0.978
-12.479,-70.132, -1.127
-13.217,-72.332, -1.096
-13.473,-73.714, -0.099
-14.344,-74.849,  0.804
-14.688,-75.447,  0.750
-14.415,-75.754,  0.672
-13.384,-75.714,  0.499
-12.330,-75.975,  0.183
-12.486,-75.966, -0.456
-11.829,-75.533, -0.536
-12.369,-75.838, -0.067
-11.725,-76.007, -0.390
-11.348,-76.029, -0.382
-11.232,-76.437, -0.225
-11.557,-77.395,  0.548
-11.543,-78.330,  0.766
-11.518,-79.283,  2.225
-11.653,-80.253,  2.659
-11.324,-81.084,  2.931
 -9.989,-82.133,  1.962
 -9.876,-83.490,  1.768
 -9.653,-84.899,  1.149
 -9.425,-86.446,  0.314
 -8.735,-87.910, -1.212
-11.553, 84.205, -2.356
-11.211, 83.736, -2.031
-10.845, 83.288, -1.881
-10.945, 82.747, -1.073
-10.984, 82.198, -0.526
-10.925, 81.802, -0.114
-11.110, 81.278,  0.475
-11.517, 80.151,  0.488
-11.711, 79.728,  0.131
-12.070, 80.340,  0.366
-12.516, 78.963, -0.225
-12.632, 75.829,  1.055
-12.231, 71.734,  3.058
-12.969, 67.622,  6.117
-13.068, 63.371,  9.002
-12.763, 58.162, 11.668
-12.617, 52.454, 14.318
-13.921, 47.263, 16.679
-15.155, 41.892, 19.063
-15.080, 36.457, 21.162
-15.269, 31.837, 23.081
-14.322, 27.443, 24.581
-12.271, 22.761, 25.285
-13.223, 19.631, 22.870
-13.165, 18.004, 20.964
-12.105, 17.463, 21.134
-10.909, 17.454, 22.138
 -9.849, 17.831, 23.249
 -9.600, 17.842, 23.367
 -9.057, 17.187, 23.058
 -8.597, 16.177, 23.144
 -7.918, 14.763, 23.432
 -7.436, 14.252, 23.458
 -7.248, 14.038, 24.034
 -6.751, 13.552, 24.676
 -5.731, 12.679, 23.695
 -5.175, 12.202, 22.685
 -4.217, 11.720, 21.905
 -2.812, 11.761, 21.948
 -1.666, 11.869, 21.254
 -1.840, 11.583, 20.790
 -2.805, 11.368, 20.188
 -3.353, 10.741, 19.544
 -3.619, 10.228, 19.249
 -3.811,  9.536, 19.036
 -4.568,  8.890, 18.690
 -5.388,  8.006, 19.144
 -6.756,  6.814, 20.506
 -7.389,  5.686, 21.454
 -8.161,  4.491, 21.885
 -9.099,  4.146, 21.905
 -8.937,  2.956, 22.705
 -8.544, -0.210, 24.545
 -4.478, -6.032, 25.620
 -1.997,-11.091, 26.426
 -0.928,-14.459, 26.641
 -0.567,-17.546, 27.055
 -0.072,-20.405, 27.191
  0.641,-23.981, 27.207
 -0.050,-26.667, 27.074
 -0.020,-28.791, 26.395
  1.149,-31.771, 26.356
  3.901,-36.705, 26.091
  4.557,-39.773, 26.094
  5.736,-42.431, 26.134
  7.269,-45.355, 26.200
  8.087,-46.109, 26.381
 10.913,-46.180, 26.135
 10.421,-46.389, 26.089
  7.784,-46.752, 25.773
  7.412,-48.402, 25.299
  8.098,-50.082, 24.968
  8.187,-50.952, 24.648
  7.615,-52.063, 24.198
 -1.492, 85.998, 19.345
 -3.296, 80.917, 18.736
 -5.356, 76.178, 17.859
 -6.576, 72.349, 16.303
 -5.312, 68.462, 15.664
 -4.557, 62.968, 14.321
 -3.801, 57.292, 12.546
 -5.476, 52.551, 12.403
 -5.731, 48.497, 11.788
 -5.191, 46.023, 10.208
 -4.455, 42.880,  9.655
 -5.287, 39.120, 10.176
 -4.247, 35.608, 10.063
 -3.264, 33.171,  9.210
 -1.320, 31.818,  7.689
  0.463, 29.319,  6.580
  0.363, 25.866,  6.427
  3.141, 23.521,  5.917
  5.452, 21.567,  5.243
  8.491, 19.007,  4.525
 11.744, 15.897,  3.260
 14.432, 12.774,  2.370
 16.439,  9.699,  1.893
 18.067,  8.118,  2.521
 18.915,  5.785,  2.085
 19.799,  2.177,  0.211
 19.888, -1.128, -1.248
 20.638, -4.547, -1.459
 21.044, -7.473, -2.393
 19.922,-11.263, -3.549
 17.196,-17.898, -3.813
 14.799,-22.424, -3.535
 12.562,-26.529, -3.390
 13.092,-30.570, -4.574
 11.645,-34.619, -4.951
  8.408,-38.086, -4.392
  5.171,-41.358, -3.761
  2.139,-43.306, -2.966
 -0.039,-44.266, -1.788
 -1.034,-44.282, -0.864
 -2.195,-44.468,  0.232
 -2.915,-43.984,  2.105
 -5.943,-43.525,  4.212
 -9.679,-43.557,  5.935
-10.335,-44.776,  6.325
-11.377,-45.886,  6.150
-12.642,-47.162,  5.397
-13.418,-47.888,  3.388
-13.388,-49.599,  1.613
-14.676,-51.763,  1.884
-15.446,-54.174,  2.735
-15.813,-55.709,  3.904
-16.041,-57.204,  5.456
-16.230,-59.391,  7.295
-17.050,-62.071,  9.501
-16.798,-65.249, 11.124
-16.072,-68.667, 12.209
-17.007,-72.285, 13.587
-18.048,-76.289, 14.307
-18.689,-80.039, 15.185
-18.707,-83.903, 16.337
-18.438,-88.333, 17.153
-19.245, 87.592, 18.328
-19.184, 84.025, 19.723
-18.624, 79.902, 21.371
-19.168, 74.710, 21.851
-19.739, 69.449, 23.636
-19.888, 64.746, 24.818
-18.257, 60.552, 24.630
-16.024, 57.031, 23.767
-14.365, 53.916, 23.262
-13.814, 51.190, 22.845
-10.681, 47.789, 22.160
 -6.704, 43.416, 21.160
 -6.987, 40.644, 21.228
 -5.984, 39.189, 21.130
 -6.961, 37.305, 21.389
 -7.543, 35.884, 20.809
 -8.591, 34.418, 20.686
 -8.778, 33.912, 20.482
 -8.068, 33.408, 19.676
 -8.012, 20.283, 27.996
 -7.751, 18.595, 28.518
 -7.159, 17.059, 29.076
 -6.642, 15.546, 29.742
 -6.174, 13.881, 30.090
 -5.622, 12.277, 30.657
 -5.193, 10.695, 31.391
 -4.835,  9.140, 32.089
 -4.664,  8.000, 32.622
 -4.751,  7.783, 31.679
 -5.370,  7.821, 30.969
 -5.397,  7.389, 30.652
 -4.831,  6.740, 31.275
 -4.536,  6.045, 32.645
 -3.952,  5.976, 32.588
 -1.252,  5.825, 33.218
 -1.160,  5.765, 32.799
 -1.808,  5.614, 33.636
 -3.441,  5.888, 34.882
 -4.887,  5.959, 35.109
 -8.177,  6.011, 35.215
 -7.496,  2.213, 35.467
 -5.250, -1.995, 34.984
 -3.211, -5.458, 33.432
 -2.958, -7.303, 32.249
 -2.643,-10.190, 31.725
 -1.251,-14.307, 32.561
 -0.970,-18.866, 33.258
 -0.392,-23.294, 33.561
  2.483,-26.660, 33.612
  8.556,-30.544, 34.643
 13.753,-30.023, 32.182
 17.527,-24.883, 27.185
 25.942,-20.351, 21.406
 26.045,-23.125, 23.327
 28.036,-25.494, 24.620
 28.866,-27.158, 25.433
 28.669,-29.238, 25.045
 28.712,-31.075, 24.428
 29.325,-33.203, 25.182
 30.236,-35.735, 25.087
 27.271,-38.256, 25.016
 25.143,-40.006, 24.846
