roll, pitch, yaw
 -9.748,-82.449,-27.605
 -8.965,-82.044,-27.093
 -8.817,-81.691,-26.626
 -8.863,-81.910,-26.391
 -9.069,-82.287,-26.032
 -9.168,-82.683,-25.791
 -9.073,-82.939,-24.697
-10.205,-83.802,-23.468
-12.096,-85.113,-22.307
-14.181,-86.039,-21.137
-17.664,-87.120,-18.783
-20.903,-89.185,-16.211
-23.611, 88.511,-14.015
-26.193, 86.300,-11.465
-28.899, 84.112, -9.148
-30.641, 80.861, -7.276
-33.135, 76.392, -5.096
-33.703, 72.929, -3.146
-35.694, 68.974, -1.211
-37.587, 65.561,  0.920
-39.680, 61.849,  3.518
-41.010, 59.262,  5.820
-41.595, 57.593,  7.746
-41.710, 54.962,  8.557
-41.990, 52.196,  9.501
-44.465, 49.595,  8.351
-45.563, 48.032,  9.397
-45.945, 46.717, 10.317
-46.113, 44.839, 11.284
-45.841, 43.573, 12.539
-45.925, 42.345, 13.740
-46.481, 41.376, 15.018
-46.679, 40.078, 16.423
-46.688, 39.050, 17.459
-46.350, 38.274, 18.032
-46.103, 37.158, 18.362
-46.571, 36.311, 19.718
-47.132, 36.079, 20.977
-47.585, 36.035, 22.245
-48.162, 35.841, 23.437
-48.557, 35.151, 24.698
-47.830, 12.861, 25.545
-48.421, 11.380, 25.128
-48.616, 10.866, 24.877
-47.485,  9.044, 24.941
-46.085,  7.157, 25.860
-42.967,  4.724, 27.395
-36.023,  2.202, 28.974
-31.071, -0.505, 31.825
-29.139, -4.806, 36.246
-24.879, -9.390, 39.011
-20.939,-14.542, 40.903
-18.607,-19.092, 42.278
-14.429,-24.165, 44.326
 -9.066,-30.502, 46.173
 -9.528,-35.714, 48.085
 -9.418,-40.871, 49.967
 -5.056,-48.622, 51.696
  2.294,-55.156, 54.346
  2.736,-58.219, 56.537
  3.559,-60.306, 57.504
  3.555,-60.806, 57.841
  3.026,-61.212, 58.318
 10.615,-69.870, 59.468
 19.299,-79.335, 60.818
 25.967,-86.056, 62.299
 34.418, 85.775, 63.334
 41.164, 77.568, 62.829
 40.448, 66.180, 63.983
 45.350, 56.725, 62.496
 50.272, 48.885, 60.790
 55.028, 41.447, 59.096
 56.993, 38.153, 56.838
 60.938, 32.790, 54.044
