 -0.009,  0.014, -0.004
 -0.926,  0.703,  0.424
 -0.163, -0.843,  0.523
 -0.610,  0.904,  0.009
 -0.116, -0.556,  0.004
 -0.407, -0.036,  0.126
 -0.729, -0.967,  0.946
  2.180, -4.511,  3.166
  3.146,  0.882,  0.228
  3.716, -3.215,  2.802
  5.793,  1.892,  0.362
  4.499, -3.875,  3.611
  3.591,  1.063,  0.772
  4.084, -3.280,  3.194
  3.670, -1.151,  1.671
  7.555,  0.764,  1.853
  6.769, -2.394,  3.024
  5.142,  1.042,  0.536
  1.845, -1.093,  1.837
  1.093,  0.829,  0.589
  2.886, -5.779,  4.094
  3.844, -0.153,  1.262
  2.977,  2.101, -0.323
  2.470, -2.890,  2.238
  2.428,  0.656,  0.970
  3.245, -3.459,  3.102
  4.164,  0.535,  0.543
  2.255, -1.941,  1.836
  6.087,  1.338,  1.785
  3.598,  0.756,  1.121
  4.178, -6.162,  3.975
  3.681, -0.919,  0.803
  3.034, -5.775,  3.616
  2.916, -0.265,  0.681
  4.522, -1.778,  2.469
  0.425, -1.231,  0.845
  2.751,  3.154, -0.251
  2.165, -2.339,  1.737
  2.085,  1.602, -0.360
  6.848,  0.415,  2.173
  6.288,  3.503,  0.251
  5.766, -1.918,  2.482
  6.006,  3.228,  0.204
  4.664, -0.916,  2.106
  3.582,  2.047, -0.492
  4.740, -4.213,  3.135
  3.879,  0.842, -0.095
  2.407, -3.709,  3.192
  1.295,  0.716,  0.284
  1.348, -4.615,  3.166
  5.351, -0.401,  1.692
  3.771, -4.482,  3.627
  3.939,  0.799,  0.521
  2.285, -2.871,  2.857
 -0.048, -0.168,  0.533
 -0.540,  2.285, -1.286
 -2.373,  1.482, -0.867
 -1.582,  2.444, -1.284
  6.522,  2.086,  0.815
  4.083, -0.850,  1.770
  4.091, -5.867,  4.437
  2.564, -8.389,  4.754
  2.843, -2.577,  1.689
  1.214, -0.180,  1.215
 -1.008,  1.113, -0.905
  1.714,  1.729,  0.503
  1.367, -3.750,  2.322
  2.837, -0.274,  1.572
  3.552, -5.088,  3.209
  2.560, -1.051,  1.882
  1.821,  3.319, -1.034
  3.162, -2.020,  1.744
  2.082,  1.650, -0.618
  4.167, -4.305,  3.526
  3.694,  0.781,  0.935
  3.765, -4.322,  3.230
  5.369,  0.638,  1.336
  4.241,  4.434, -0.581
  3.124, -0.820,  2.065
  1.693, -2.397,  2.321
  3.744,  2.652,  0.275
  7.134, -1.927,  2.545
  3.092, -1.194,  1.642
  1.373,  2.182, -1.271
  1.342, -2.124,  1.961
  0.246,  0.068,  0.561
  1.099, -1.846,  2.061
  0.486,  2.213, -0.688
  2.277, -1.596,  1.257
  4.507,  1.172,  0.591
  3.148, -2.004,  2.316
  4.090, -2.311, 16.375
 -5.101, -0.518, 13.027
 -6.192, -4.464, 13.972
-11.430, -4.739, 15.023
 -5.989, -3.560, 18.066
-17.782, -4.139, 23.341
-29.996, -2.704, 22.829
-41.552, -0.612, 21.286
-44.579,  0.617, 23.849
-44.057,  6.066, 24.731
-41.453,  9.757, 26.619
-35.757, 14.096, 32.805
-31.815, 22.489, 30.616
-28.845, 29.538, 29.058
-28.491, 34.586, 28.598
-33.790, 35.485, 16.360
-35.316, 39.189, 10.962
-33.574, 38.691, 10.527
-26.361, 41.319, 18.783
-22.491, 42.252, 24.008
-20.090, 42.258, 22.949
-20.249, 43.160, 20.157
-22.044, 45.379, 17.273
-21.206, 45.436, 17.625
-19.171, 44.038, 16.086
-15.977, 45.731, 17.703
-13.662, 48.438, 19.164
-11.680, 50.207, 20.215
 -9.292, 51.944, 21.789
 -6.908, 53.499, 24.219
 -4.902, 54.487, 25.797
 -3.320, 55.138, 27.043
 -1.048, 55.595, 28.554
  2.041, 55.915, 30.601
  4.837, 56.313, 32.826
  6.534, 56.571, 34.116
  7.178, 56.881, 34.421
  8.443, 57.361, 35.378
  9.743, 57.475, 36.257
 11.395, 57.618, 37.516
 13.080, 58.202, 38.726
 13.050, 58.824, 38.791
 11.707, 59.064, 36.553
 10.412, 60.033, 32.527
 13.269, 60.865, 33.643
 13.282, 63.524, 30.028
  8.873, 62.380, 24.285
 11.513, 62.152, 27.610
 15.598, 65.790, 29.929
 20.222, 66.501, 31.458
 26.443, 66.714, 36.393
 26.264, 63.169, 36.066
 30.230, 60.977, 39.941
 26.626, 58.932, 39.366
 27.126, 59.476, 40.140
 26.046, 61.455, 36.796
 18.764, 59.829, 29.462
 12.372, 58.272, 20.969
 16.166, 51.989, 23.342
 19.754, 51.921, 31.635
 19.713, 51.790, 32.609
 16.794, 51.177, 30.630
 19.180, 52.387, 32.516
 20.974, 52.442, 32.302
 26.201, 53.190, 39.153
 41.677, 56.582, 63.065
 80.008, 40.457,103.076
 95.560,  8.567, 95.475
 66.562,-20.723, 87.325
 36.991,-24.998, 91.187
  6.925,-13.483, 84.526
-17.132, -2.483, 95.168
-16.041, 11.071, 93.811
-19.272, 15.110, 90.153
-17.708, 17.068, 92.080
-17.462, 19.045, 94.659
-17.222, 20.455, 97.603
-15.530, 21.138,100.302
-14.057, 22.694,102.833
-12.529, 24.340,105.243
-11.044, 25.595,107.321
 -7.852, 25.976,110.533
 -2.556, 23.063,113.298
  9.312, 12.976,121.499
 23.790,  6.833,129.320
 33.603, -1.711,142.112
 44.099, -8.614,154.486
 57.171,-10.535,160.599
 67.848, -5.018,170.398
 76.705,  6.493,183.038
 85.385, 20.634,-159.978
 89.882, 28.065,-154.061
 93.776, 37.045,-150.690
 97.144, 42.155,-149.500
101.755, 45.933,-145.956
104.710, 51.622,-144.226
106.103, 53.546,-142.085
103.240, 58.851,-148.114
 98.523, 62.646,-156.400
 88.711, 63.664,-168.775
 80.356, 62.996,182.032
 73.979, 62.279,176.155
 69.870, 60.339,173.073
 68.385, 57.661,173.272
 67.222, 56.265,173.729
 66.205, 56.234,173.469
 65.380, 56.736,173.188
 64.440, 56.788,172.920
 63.553, 56.905,172.531
 61.873, 57.165,171.588
 60.385, 57.193,170.903
 58.561, 57.071,169.637
 56.529, 57.169,168.171
 54.980, 57.364,167.294
 53.429, 57.635,166.401
 52.061, 58.042,165.707
 50.643, 58.322,165.112
 48.757, 58.596,164.042
 47.260, 58.759,163.363
 46.136, 58.964,163.438
 44.742, 59.098,162.834
 43.554, 59.340,162.836
 40.784, 60.833,161.957
 37.356, 60.981,159.446
 35.639, 60.346,158.142
 33.779, 59.119,156.325
 32.689, 58.491,155.515
 31.456, 57.485,155.136
 29.692, 56.105,155.301
 35.408, 50.920,164.545
 40.671, 28.006,-170.382
 10.360, -2.297,178.753
-10.880,-31.731,175.562
-30.240,-13.501,183.520
-35.738, 11.438,-168.467
-10.409, 25.268,-158.054
  3.497, 28.943,-155.750
 12.663, 36.961,-153.539
 15.409, 38.479,-153.659
 13.069, 35.895,-156.626
 11.556, 33.018,-157.920
  9.650, 29.452,-158.033
  9.232, 27.243,-157.139
  7.055, 22.264,-157.161
 -2.060, 12.253,-156.802
 -6.495,  4.706,-149.861
 -8.254, -3.584,-139.967
-10.178,-10.887,-127.696
 -8.690,-16.606,-114.746
 -6.743,-15.816,-100.415
 -2.344,-10.343,-86.873
  0.979, -4.631,-75.596
 10.114,  2.223,-68.960
 16.882,  4.115,-57.934
 13.225,  4.856,-44.263
 12.500, 10.438,-35.568
