roll, pitch, yaw
100.231, 42.890, 43.950
100.328, 43.054, 44.222
100.411, 43.197, 44.471
100.500, 43.336, 44.727
100.583, 43.478, 44.963
100.677, 43.626, 45.234
100.757, 43.749, 45.477
100.841, 43.880, 45.727
100.939, 44.038, 46.006
101.023, 44.162, 46.258
101.114, 44.313, 46.524
101.196, 44.432, 46.764
101.293, 44.584, 47.046
101.385, 44.723, 47.328
101.467, 44.838, 47.568
101.565, 44.989, 47.863
101.648, 45.107, 48.105
101.740, 45.239, 48.372
101.838, 45.377, 48.648
101.931, 45.505, 48.930
102.021, 45.630, 49.199
102.110, 45.751, 49.481
102.213, 45.894, 49.805
102.309, 46.035, 50.107
102.410, 46.174, 50.403
102.496, 46.298, 50.659
102.587, 46.411, 50.924
102.675, 46.516, 51.185
102.765, 46.632, 51.453
102.858, 46.742, 51.727
102.951, 46.862, 52.016
103.040, 46.975, 52.280
103.136, 47.101, 52.576
103.226, 47.215, 52.873
103.312, 47.316, 53.142
103.420, 47.442, 53.477
103.510, 47.545, 53.761
103.611, 47.657, 54.075
103.705, 47.759, 54.371
103.795, 47.859, 54.638
103.901, 47.974, 54.968
103.994, 48.080, 55.250
104.100, 48.197, 55.604
104.196, 48.310, 55.904
104.295, 48.419, 56.219
104.392, 48.518, 56.545
104.493, 48.625, 56.877
104.590, 48.720, 57.205
104.688, 48.823, 57.532
104.787, 48.926, 57.853
104.885, 49.026, 58.175
104.999, 49.145, 58.544
105.093, 49.235, 58.850
105.209, 49.336, 59.218
105.306, 49.439, 59.539
105.405, 49.522, 59.868
105.500, 49.607, 60.162
105.602, 49.704, 60.486
105.700, 49.793, 60.820
105.792, 49.861, 61.114
105.899, 49.953, 61.452
105.991, 50.027, 61.746
106.099, 50.115, 62.117
106.201, 50.206, 62.452
106.297, 50.281, 62.772
106.393, 50.349, 63.076
106.485, 50.421, 63.382
106.580, 50.492, 63.688
106.675, 50.565, 64.021
106.771, 50.628, 64.326
106.878, 50.701, 64.665
106.976, 50.770, 64.996
107.067, 50.835, 65.292
107.166, 50.905, 65.633
107.260, 50.964, 65.939
107.359, 51.039, 66.259
107.455, 51.097, 66.585
107.553, 51.155, 66.933
107.652, 51.212, 67.262
107.750, 51.266, 67.617
107.842, 51.318, 67.918
107.941, 51.376, 68.247
108.041, 51.437, 68.588
108.132, 51.483, 68.896
108.225, 51.525, 69.201
108.321, 51.568, 69.515
108.433, 51.624, 69.901
108.536, 51.671, 70.278
108.647, 51.734, 70.672
108.750, 51.783, 71.020
108.854, 51.826, 71.364
108.956, 51.883, 71.723
109.080, 51.935, 72.118
109.187, 51.982, 72.503
109.303, 52.031, 72.917
109.408, 52.074, 73.297
109.508, 52.109, 73.626
109.608, 52.142, 73.978
109.715, 52.180, 74.343
109.814, 52.212, 74.661
109.911, 52.238, 74.972
110.011, 52.270, 75.347
110.110, 52.299, 75.700
110.238, 52.330, 76.131
110.342, 52.356, 76.523
110.445, 52.380, 76.885
110.553, 52.396, 77.279
110.672, 52.421, 77.688
110.793, 52.457, 78.106
110.895, 52.479, 78.441
111.011, 52.501, 78.846
111.129, 52.516, 79.265
111.253, 52.536, 79.687
111.375, 52.541, 80.112
111.481, 52.556, 80.478
111.604, 52.568, 80.923
111.706, 52.573, 81.284
111.838, 52.593, 81.735
111.948, 52.594, 82.129
112.071, 52.597, 82.525
112.186, 52.598, 82.927
112.295, 52.591, 83.323
112.420, 52.597, 83.736
112.528, 52.588, 84.098
112.645, 52.582, 84.481
112.746, 52.575, 84.817
112.855, 52.566, 85.208
112.962, 52.550, 85.586
113.083, 52.551, 86.020
113.185, 52.543, 86.340
113.289, 52.532, 86.677
113.407, 52.523, 87.075
113.517, 52.510, 87.438
113.624, 52.500, 87.786
113.740, 52.484, 88.168
113.868, 52.465, 88.581
113.975, 52.453, 88.904
114.076, 52.430, 89.254
114.192, 52.414, 89.646
114.301, 52.398, 89.987
114.405, 52.370,-89.664
114.535, 52.349,-89.215
114.641, 52.321,-88.857
114.749, 52.288,-88.502
114.887, 52.259,-88.033
