Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
0,-11.200, 15.813,  4.486,  -0.125,  0.140, -0.994, -0.148, -0.044, -0.283
0, -4.426,  7.215,  6.505,  -0.096,  0.150, -1.015, -0.147, -0.050, -0.278
0, -0.979,  5.742,  6.348,  -0.100,  0.135, -1.021, -0.148, -0.029, -0.282
0, -7.140, 11.462,  6.781,  -0.066,  0.125, -1.005, -0.147, -0.024, -0.284
0, -1.951,  1.024,  0.135,  -0.009,  0.107, -0.928, -0.153, -0.010, -0.300
0,  0.299, -9.152, -2.774,  -0.009,  0.075, -1.018, -0.149, -0.024, -0.266
0,  0.890, -2.370, -5.159,  -0.107,  0.183, -0.908, -0.147, -0.006, -0.277
0,  6.049, -4.523,  2.811,  -0.029,  0.085, -0.972, -0.144, -0.003, -0.279
0,-13.458,-18.827,  3.372,  -0.015,  0.111, -0.824, -0.140,  0.001, -0.266
0,-17.204,-29.152,  5.488,  -0.165,  0.254, -0.976, -0.124,  0.008, -0.301
0, -8.815,-29.197,  3.970,  -0.162,  0.241, -1.157, -0.106,  0.007, -0.303
0, -5.331, -9.742,  2.116,  -0.262,  0.236, -1.122, -0.099,  0.009, -0.310
0,  1.196, -8.426,  2.602,  -0.293,  0.170, -0.989, -0.089,  0.001, -0.289
0,  0.523,-12.950, -3.910,  -0.308,  0.170, -0.993, -0.080, -0.004, -0.294
0, -8.180,-17.608, -8.307,  -0.338,  0.160, -1.077, -0.069, -0.002, -0.328
0, -2.198,-15.574,-11.694,  -0.380,  0.222, -1.058, -0.063, -0.037, -0.294
0,  7.709, -6.856, -9.959,  -0.447,  0.205, -0.985, -0.058, -0.050, -0.292
0, 10.946, -2.550, -5.608,  -0.428,  0.179, -0.999, -0.065, -0.065, -0.271
0,  6.400, -1.884, -4.127,  -0.463,  0.167, -0.975, -0.076, -0.081, -0.262
0,  6.041, -1.832, -2.482,  -0.470,  0.107, -0.915, -0.099, -0.093, -0.235
0,  4.082, -6.041, -3.589,  -0.470,  0.065, -1.004, -0.131, -0.100, -0.227
0, -6.490,  3.708, -9.316,  -0.501, -0.036, -1.060, -0.154, -0.150, -0.227
0,-13.795,  9.615,-16.060,  -0.468,  0.029, -0.960, -0.095, -0.174, -0.316
0,-20.972,  6.430,-12.247,  -0.465,  0.155, -0.934, -0.011, -0.125, -0.405
0,-13.077,  9.196,-15.342,  -0.481,  0.115, -0.955,  0.091, -0.100, -0.372
0,-15.447,  5.877,-22.049,  -0.457,  0.182, -0.988,  0.165,  0.038, -0.337
0,  0.890,  1.555,-17.556,  -0.459,  0.174, -0.936, -0.024,  0.111, -0.341
0,  7.709,  2.849,-22.034,  -0.412,  0.226, -0.957, -0.115,  0.115, -0.385
0,  4.471,  2.415,-21.070,  -0.436,  0.146, -1.007, -0.130,  0.074, -0.290
0, -4.882,  8.067,-16.068,  -0.423,  0.170, -0.940, -0.131, -0.037, -0.354
0,  4.815,  1.907,-17.346,  -0.433,  0.125, -0.938, -0.144,  0.000, -0.360
0,  9.473,  4.000,-21.586,  -0.456,  0.032, -0.971, -0.148, -0.011, -0.313
0, -1.301,  3.746,-23.627,  -0.424,  0.060, -0.970, -0.156, -0.021, -0.295
0, -3.940,  4.710,-20.905,  -0.409,  0.053, -0.984, -0.155, -0.053, -0.287
0, -5.039,  4.725,-20.374,  -0.377,  0.104, -0.954, -0.158, -0.068, -0.277
0,-12.397,  0.157,-12.808,  -0.379,  0.060, -0.982, -0.158, -0.067, -0.278
0,-13.488, -3.170, -9.167,  -0.383,  0.114, -0.967, -0.160, -0.084, -0.251
0,-14.378, -2.699, -5.623,  -0.418,  0.085, -1.042, -0.160, -0.098, -0.256
0,-26.961,  8.486, -8.882,  -0.438,  0.107, -1.176, -0.160, -0.097, -0.251
0,-35.335, 19.582, -3.985,  -0.395,  0.169, -1.218, -0.163, -0.109, -0.239
0, -5.578, 26.864, -5.720,  -0.338,  0.243, -1.193, -0.161, -0.126, -0.231
0,  6.176, 32.793,  1.465,  -0.281,  0.261, -1.111, -0.159, -0.139, -0.243
0,  7.454, 29.803,  1.974,  -0.221,  0.141, -0.984, -0.162, -0.124, -0.272
0,  1.383, 22.946,  3.103,  -0.137,  0.128, -0.894, -0.160, -0.125, -0.242
0, 16.890, 12.090, -6.744,  -0.152,  0.093, -0.947, -0.161, -0.117, -0.246
0,  3.903,  4.045, -1.645,  -0.107,  0.013, -0.996, -0.162, -0.103, -0.234
0, 13.772,  4.725,-10.430,  -0.114,  0.005, -0.963, -0.159, -0.100, -0.242
0,  0.015,  4.935, -6.953,  -0.094, -0.012, -1.022, -0.159, -0.085, -0.246
0,  2.415,  4.000, -6.460,  -0.086,  0.014, -1.010, -0.159, -0.084, -0.254
0,  0.568,  2.452,  6.871,  -0.036,  0.033, -1.013, -0.160, -0.068, -0.264
0, -0.344, -4.411, 19.088,  -0.075, -0.021, -0.984, -0.156, -0.061, -0.266
0, 15.410, -4.509, 15.888,  -0.095, -0.223, -0.954, -0.154, -0.036, -0.270
0, 13.645, -6.886,  7.940,  -0.170, -0.338, -1.021, -0.147, -0.026, -0.263
0,-20.554,  6.968,-23.888,  -0.206, -0.152, -1.013, -0.143, -0.032, -0.297
0, -6.550,  3.267,-23.844,  -0.144, -0.004, -0.986, -0.144, -0.051, -0.264
0, 51.007, 11.611,-19.305,  -0.084, -0.050, -1.003, -0.140, -0.039, -0.298
0, 13.563, -1.002, -7.103,  -0.057, -0.122, -1.051, -0.139, -0.032, -0.266
0, 38.087, -0.695,  1.660,  -0.071, -0.182, -1.040, -0.132, -0.024, -0.278
0,  5.099,  6.737, -6.348,  -0.060, -0.213, -1.003, -0.131, -0.021, -0.279
0, -8.217,  6.385,-10.146,  -0.083, -0.260, -0.969, -0.133,  0.001, -0.282
0, -6.834, -0.852,-13.608,  -0.064, -0.198, -1.023, -0.136, -0.020, -0.281
0, -5.473,  3.559,-12.060,  -0.081, -0.212, -1.056, -0.136, -0.032, -0.281
0, -0.822,  2.288,-12.501,  -0.080, -0.188, -0.956, -0.138, -0.026, -0.294
0, -8.621,  3.193,-11.163,  -0.089, -0.218, -0.967, -0.137, -0.036, -0.284
0, -2.183,  1.234, -9.249,  -0.054, -0.184, -0.980, -0.138, -0.034, -0.275
0,-10.049,  5.234, -4.471,  -0.082, -0.194, -0.894, -0.137, -0.039, -0.277
0, -0.142, -0.650, -4.449,  -0.093, -0.217, -1.031, -0.138, -0.051, -0.280
0,  0.680, -1.406, -5.780,  -0.072, -0.243, -0.994, -0.139, -0.024, -0.293
0, -2.475, -2.408, -5.226,  -0.064, -0.225, -0.984, -0.133, -0.025, -0.300
0, -9.331,  8.210, -6.789,  -0.054, -0.216, -0.960, -0.137, -0.025, -0.320
0, -2.258,  1.009, -2.542,  -0.052, -0.206, -1.023, -0.137, -0.024, -0.297
0, -4.337, -0.389, -4.950,  -0.084, -0.226, -0.995, -0.136, -0.024, -0.310
0, -3.402,  1.062, -6.550,  -0.080, -0.222, -1.011, -0.133, -0.030, -0.322
0, -4.778,  5.809, -6.632,  -0.063, -0.208, -1.057, -0.135,  0.017, -0.354
0, -1.473,  0.815, -5.122,  -0.086, -0.224, -1.000, -0.136,  0.045, -0.398
0, -4.217,  1.675, -5.144,  -0.085, -0.228, -1.012, -0.129, -0.020, -0.300
0, -4.337, -1.989, -5.249,  -0.097, -0.211, -1.012, -0.129, -0.018, -0.340
0, -0.150,  0.052, -5.757,  -0.141, -0.258, -0.956, -0.132, -0.018, -0.307
0, -0.441, -0.105, -6.243,  -0.112, -0.236, -0.993, -0.126, -0.020, -0.305
0, -6.430,  1.458, -3.365,  -0.086, -0.212, -0.945, -0.129, -0.015, -0.324
0, -1.241,  0.142, -3.978,  -0.107, -0.225, -0.983, -0.129, -0.017, -0.309
0, -1.331,  0.359, -4.972,  -0.108, -0.224, -1.010, -0.126, -0.017, -0.313
0, -4.247,  2.400, -4.927,  -0.100, -0.238, -0.987, -0.130, -0.009, -0.308
0, -4.307,  1.929, -5.309,  -0.113, -0.224, -0.967, -0.129, -0.028, -0.309
0, -3.656,  1.555, -5.697,  -0.119, -0.233, -1.011, -0.125, -0.028, -0.305
0, -0.867, -1.189, -5.323,  -0.128, -0.235, -1.023, -0.125, -0.028, -0.323
0, -0.957,  0.471, -5.256,  -0.122, -0.237, -1.030, -0.125, -0.016, -0.315
0, -1.271,  0.591, -6.198,  -0.106, -0.227, -1.038, -0.126, -0.016, -0.302
0, -2.946,  0.987, -4.890,  -0.122, -0.257, -1.017, -0.127, -0.026, -0.307
0, -1.809,  0.606, -5.907,  -0.103, -0.225, -1.066, -0.122, -0.017, -0.318
0, -2.759,  0.419, -5.391,  -0.150, -0.262, -0.988, -0.121, -0.024, -0.295
0, -2.333,  1.279, -4.374,  -0.137, -0.237, -0.985, -0.124, -0.018, -0.298
0, -3.641,  2.774, -3.851,  -0.145, -0.240, -0.955, -0.120, -0.015, -0.299
0, -1.136, -4.037, -4.037,  -0.160, -0.239, -0.897, -0.115, -0.010, -0.353
0, -8.217,  1.196,  1.069,  -0.165, -0.208, -0.930, -0.117, -0.024, -0.333
0, -4.366, -2.789,  2.946,  -0.179, -0.228, -0.919, -0.117, -0.009, -0.315
0, -6.565, -6.355,  5.391,  -0.196, -0.231, -0.804, -0.113, -0.025, -0.300
0,-16.666,-12.195,  6.176,  -0.260, -0.282, -0.858, -0.105, -0.032, -0.307
0,-29.660,-13.630, -0.164,  -0.279, -0.191, -1.000, -0.102, -0.031, -0.308
0,-21.443,-13.810, -5.578,  -0.328, -0.112, -0.996, -0.099, -0.067, -0.311
0,-18.109,-11.791, -5.264,  -0.345, -0.055, -1.017, -0.099, -0.070, -0.341
0,-14.692, -6.744, -5.316,  -0.366, -0.039, -1.048, -0.103, -0.090, -0.320
0,-13.869,  1.308, -3.694,  -0.354,  0.011, -1.045, -0.102, -0.099, -0.301
0,-13.241,  4.419, -4.546,  -0.342,  0.009, -1.057, -0.108, -0.109, -0.307
0,-13.630,  4.501, -7.103,  -0.378, -0.005, -1.023, -0.117, -0.112, -0.293
0, -9.383,  4.097, -8.568,  -0.355,  0.032, -0.970, -0.121, -0.116, -0.281
0, -6.475, -0.202, -6.684,  -0.415,  0.027, -0.985, -0.121, -0.148, -0.249
0,-11.597,  7.380, -8.651,  -0.370,  0.038, -1.033, -0.125, -0.151, -0.266
0, -5.682,  3.252, -7.462,  -0.412,  0.034, -0.971, -0.130, -0.160, -0.240
0, -6.916,  7.649, -9.780,  -0.383,  0.047, -0.997, -0.129, -0.164, -0.259
0, -6.767,  6.767,-15.679,  -0.351,  0.072, -0.980, -0.132, -0.166, -0.248
0,  5.690,  3.925,-13.720,  -0.337,  0.183, -1.107, -0.134, -0.180, -0.235
0,-16.479, 24.561,-20.285,  -0.282,  0.180, -0.963, -0.145, -0.171, -0.249
0,  1.308, 11.537,-21.735,  -0.310,  0.192, -0.899, -0.158, -0.182, -0.210
0,-15.993, 12.935,  4.688,  -0.220,  0.257, -1.063, -0.176, -0.175, -0.198
0,-11.559,  8.030, 26.745,  -0.230,  0.113, -1.011, -0.196, -0.142, -0.164
0, -2.692,  1.742, 12.292,  -0.187,  0.091, -0.952, -0.200, -0.106, -0.188
0,  4.950, -2.340,  3.051,  -0.243,  0.005, -1.070, -0.197, -0.072, -0.220
0,  0.322,  4.344, -5.952,  -0.258,  0.151, -1.003, -0.196, -0.048, -0.207
0,  2.370, -2.258, -3.320,  -0.231, -0.058, -1.015, -0.192, -0.012, -0.243
0,  8.314,  0.479, -7.462,  -0.246, -0.040, -1.026, -0.187, -0.006, -0.221
0,  0.366, -3.776, -9.817,  -0.220, -0.013, -1.016, -0.184, -0.008, -0.233
0,  0.135, -7.701, -1.122,  -0.235,  0.057, -0.965, -0.180, -0.002, -0.234
0, -0.860,-17.249,-11.372,  -0.257,  0.068, -0.981, -0.175, -0.006, -0.195
0,  1.039,-23.791, -8.426,  -0.365,  0.121, -1.081, -0.159, -0.010, -0.190
0, 11.200,  5.652, -0.157,  -0.313,  0.083, -0.972, -0.153, -0.020, -0.172
0, 21.900, 19.761,-11.567,  -0.312,  0.087, -0.999, -0.151, -0.006, -0.172
0, -4.172,  9.697, -6.400,  -0.206, -0.004, -1.057, -0.151, -0.001, -0.120
0,  9.705, 10.064, -4.546,  -0.208, -0.037, -1.021, -0.151, -0.026, -0.128
0,  4.404,  5.922, -6.639,  -0.163, -0.039, -1.048, -0.149, -0.009, -0.106
0,  1.503,  3.738, -8.755,  -0.148, -0.043, -1.054, -0.150, -0.008, -0.118
0, -3.940,  4.217,-10.348,  -0.155, -0.069, -1.030, -0.153, -0.015, -0.118
0, -7.896,  2.737, -4.606,  -0.158, -0.056, -0.986, -0.154, -0.003, -0.125
0,-15.350,  3.589,  2.348,  -0.156, -0.051, -1.029, -0.154, -0.010, -0.111
0, -0.411,  0.060, -5.219,  -0.165, -0.044, -0.994, -0.153, -0.019, -0.123
0,-12.329,  2.535, -4.366,  -0.145, -0.054, -1.040, -0.151, -0.021, -0.119
0, -4.897,  0.336, -4.045,  -0.133, -0.004, -1.073, -0.153, -0.010, -0.139
