Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
277, -2.946,  2.587, -6.677,  -0.133,  0.006,  1.005,  0.080,  0.022,  0.351
278,-37.750, 19.986,-18.842,  -0.284,  0.016,  1.105,  0.082,  0.033,  0.339
279, 12.942,  1.383, -1.436,  -0.405,  0.001,  1.115,  0.067,  0.022,  0.336
280, 11.148, 27.679,  7.626,  -0.281, -0.050,  0.845,  0.067,  0.008,  0.338
281, -2.669,  4.494, 12.053,  -0.160, -0.085,  0.807,  0.051, -0.025,  0.338
282,-16.681, -2.908,  9.832,  -0.018, -0.057,  0.951,  0.010, -0.072,  0.379
283,  5.353, -7.694, -3.679,  -0.070, -0.038,  0.984, -0.004, -0.074,  0.399
284,-21.301, -0.778, -9.668,  -0.166, -0.069,  0.962, -0.023, -0.080,  0.393
285,  3.828,-17.944,  1.936,  -0.216, -0.081,  1.049, -0.034, -0.093,  0.373
286,  7.604, -5.107, -4.000,  -0.207, -0.053,  0.991, -0.038, -0.086,  0.381
287, -2.393,  0.636, -5.309,  -0.133, -0.052,  0.998, -0.046, -0.086,  0.376
288,-23.290, 20.442,  4.785,   0.128, -0.079,  1.259,  0.003, -0.147,  0.407
289, 24.733, 20.486,-31.724,   0.131, -0.166,  0.978,  0.057, -0.030,  0.318
290,-19.208, 12.441,-34.005,  -0.330, -0.111,  0.917,  0.064, -0.010,  0.355
291,  5.996,-12.868, -3.880,  -0.685, -0.044,  0.799,  0.071, -0.015,  0.369
292,-27.791, 11.641, 10.400,  -0.557,  0.014,  0.849,  0.064, -0.006,  0.376
293,-29.219, -0.022,  9.944,  -0.233,  0.053,  1.091,  0.053,  0.034,  0.371
294,-11.514,  1.817, -4.651,  -0.199, -0.005,  1.060,  0.042,  0.073,  0.372
295,  1.832, 13.705,-16.838,  -0.219, -0.086,  0.978,  0.030,  0.090,  0.371
296,  2.991,-19.731,-11.888,  -0.196, -0.071,  1.000,  0.019,  0.093,  0.383
297, -9.937, -0.650,-14.587,  -0.168, -0.057,  0.980,  0.008,  0.093,  0.394
298,  0.927, -6.654, -9.847,  -0.285, -0.065,  1.082, -0.003,  0.097,  0.398
299,-23.253, 32.218, -1.465,  -0.422, -0.019,  1.291,  0.049,  0.086,  0.407
300, 36.270, -1.129, 16.023,  -0.477, -0.046,  0.893,  0.084, -0.000,  0.369
301, -1.241, 17.070, 25.563,  -0.254,  0.020,  0.824,  0.076, -0.030,  0.361
302,-15.455, -3.245, 28.225,  -0.136, -0.064,  0.816,  0.081, -0.029,  0.356
303,-12.845,-11.357, 14.812,   0.018, -0.067,  0.974,  0.046, -0.051,  0.364
304, -1.705, -5.593, -4.561,  -0.058, -0.071,  0.988,  0.033, -0.054,  0.381
305,-14.281, -1.563,-10.826,  -0.167, -0.085,  0.864, -0.004, -0.051,  0.387
306, -3.200,-12.658, -1.847,  -0.097, -0.036,  1.033, -0.037, -0.052,  0.377
307, -7.761,  3.596, -7.858,  -0.150,  0.057,  0.983, -0.051, -0.075,  0.384
308, -4.875,  4.568, -5.114,  -0.134,  0.028,  0.969, -0.047, -0.070,  0.389
309, -6.737,  1.323,  0.441,  -0.050, -0.011,  1.017, -0.044, -0.078,  0.390
310, 54.401, -9.398,  6.094,   0.259,  0.057,  1.229,  0.015, -0.115,  0.400
311, 34.281,-16.524,-40.375,   0.012, -0.008,  0.522,  0.072, -0.063,  0.367
312,-17.630,-16.658,-23.133,  -0.355,  0.125,  0.902,  0.072, -0.052,  0.370
313,-45.317, 10.281,-10.071,  -0.471,  0.130,  1.132,  0.079, -0.043,  0.381
314,-24.786,  5.697, -0.875,  -0.311,  0.058,  0.993,  0.074, -0.020,  0.410
315,-23.821,  7.985, -0.187,  -0.236, -0.010,  0.952,  0.034,  0.004,  0.430
316, -8.501,  1.712,  0.778,  -0.271, -0.042,  1.043, -0.015,  0.027,  0.433
317, -1.787, -0.733, -3.694,  -0.164,  0.035,  0.965, -0.036,  0.022,  0.436
318, -1.914,-26.588,  3.544,  -0.117,  0.023,  0.972, -0.054,  0.019,  0.450
319, -4.927,  1.652, -7.215,  -0.090,  0.044,  0.974, -0.059,  0.018,  0.459
320, -4.232, -0.785, -6.789,  -0.154,  0.037,  0.984, -0.059,  0.027,  0.457
321,-12.456, 14.819,-12.524,  -0.190,  0.144,  1.216, -0.055,  0.035,  0.488
322,  1.159, 14.333, -5.697,  -0.419,  0.056,  1.043,  0.065, -0.039,  0.464
323,  8.344, 21.279,  3.110,  -0.293,  0.131,  0.868,  0.063, -0.063,  0.383
324,-25.287, 21.174, 15.200,  -0.192,  0.016,  0.814,  0.071, -0.047,  0.373
325,-32.001, 12.030, 33.227,  -0.052, -0.005,  0.947,  0.067, -0.048,  0.344
326, -4.942, -3.447,  7.619,   0.070,  0.036,  0.934,  0.044, -0.064,  0.387
327, 15.395,-26.191, -3.963,   0.009,  0.029,  0.934,  0.005, -0.050,  0.410
328,-20.913,  9.653,-22.258,  -0.077,  0.068,  1.194, -0.035, -0.050,  0.414
329, -4.651,  1.316,-15.036,  -0.177,  0.050,  0.978, -0.035, -0.061,  0.396
330, -4.352, -0.688,-12.359,  -0.181,  0.048,  0.955, -0.051, -0.055,  0.399
331, -6.236,  4.262,  3.514,  -0.083,  0.018,  0.971, -0.040, -0.058,  0.411
332, 20.255,  6.273, -1.645,   0.259,  0.139,  1.246,  0.029, -0.137,  0.459
333,  6.385, 13.182,-45.205,  -0.120,  0.019,  1.014,  0.026, -0.079,  0.352
334,  5.623, 13.361,-29.915,  -0.133,  0.016,  0.814,  0.057, -0.056,  0.379
335, -1.533,-14.901, -1.929,  -0.337,  0.185,  0.966,  0.058, -0.075,  0.382
336,-27.589,  9.167, -1.323,  -0.405,  0.156,  0.836,  0.071, -0.085,  0.407
337, -2.923,-13.226, -8.583,  -0.226,  0.093,  0.929,  0.085, -0.054,  0.463
338,-19.671,  6.864, -8.703,  -0.081,  0.129,  1.080,  0.069, -0.023,  0.542
339,-21.541,  9.167, -9.675,  -0.207, -0.001,  0.900,  0.026,  0.003,  0.606
340, -5.413,  3.028, -6.430,  -0.105,  0.041,  0.967, -0.002,  0.003,  0.629
341, -5.264,  0.972,-11.260,  -0.128,  0.032,  0.981,  0.004,  0.000,  0.631
342, -9.600, -1.338,-10.744,  -0.242, -0.000,  1.033,  0.025,  0.011,  0.633
343,-10.482, 20.023,-12.733,  -0.311,  0.089,  1.065,  0.107, -0.013,  0.506
344, 12.352, 11.327,  5.346,  -0.378,  0.032,  0.829,  0.052, -0.056,  0.386
345,-13.354, 23.619, 26.737,  -0.123,  0.080,  0.977,  0.067, -0.031,  0.372
346,-11.335, 25.459, 16.434,  -0.094, -0.002,  0.931,  0.062, -0.052,  0.347
347,-12.090,  9.017, 10.176,   0.005,  0.049,  0.917,  0.047, -0.076,  0.391
348,  4.897,-10.340,-10.759,  -0.040,  0.034,  1.016,  0.037, -0.038,  0.424
349, 19.260,-16.606,  0.105,  -0.037,  0.085,  0.899,  0.007, -0.006,  0.496
350,-18.759,  0.568, -9.428,  -0.097,  0.127,  1.034, -0.042,  0.040,  0.497
351, -0.314,  6.580, -4.254,  -0.169,  0.072,  0.992, -0.043,  0.053,  0.468
352,  1.271, 19.410,-12.613,  -0.059,  0.043,  1.017, -0.036,  0.039,  0.450
353,-10.939, 17.227,-30.012,   0.013,  0.065,  1.134,  0.017, -0.031,  0.417
354,  8.187,-12.808,-38.857,   0.082,  0.086,  0.978,  0.018, -0.073,  0.397
355,  5.697,-10.056,-24.614,  -0.154, -0.046,  0.842,  0.061, -0.028,  0.360
356,-29.376, -6.011, -2.101,  -0.419,  0.138,  0.996,  0.049, -0.043,  0.378
357,-39.298,  3.619, 10.086,  -0.446,  0.046,  0.994,  0.081, -0.008,  0.400
358, -3.327,-16.957,  7.903,  -0.307, -0.073,  1.034,  0.104,  0.078,  0.402
359, -9.406,  8.172,-12.374,  -0.167,  0.087,  1.020,  0.091,  0.066,  0.407
360, -4.606, 10.939,  7.282,  -0.226,  0.172,  1.107,  0.102,  0.060,  0.402
361, 14.408, -1.495, -3.686,  -0.302,  0.157,  0.934,  0.103, -0.027,  0.404
362, -3.215, -2.258, -7.193,   0.036,  0.201,  1.064,  0.067, -0.073,  0.368
363,-14.385, 17.899,-26.124,  -0.016,  0.011,  1.043, -0.017, -0.041,  0.323
364,-34.296, 19.933,-23.814,  -0.178, -0.175,  0.866,  0.035, -0.035,  0.352
365, -6.662,  2.041, -1.316,  -0.113, -0.271,  0.918,  0.050, -0.032,  0.352
366,  1.959,  4.561,-23.724,  -0.164, -0.211,  1.031,  0.013, -0.029,  0.351
367,-11.440,  4.666, -6.639,  -0.223, -0.242,  0.978,  0.017, -0.003,  0.362
368,-10.213,  3.469, 29.399,  -0.156, -0.067,  0.996,  0.066, -0.003,  0.344
369, 13.122,-18.677, 48.151,  -0.026,  0.235,  1.024,  0.072, -0.037,  0.376
370, -3.260, -0.471, 26.670,  -0.051,  0.315,  0.884,  0.085, -0.060,  0.456
371, 10.602,  7.626, -2.662,  -0.148,  0.385,  0.951,  0.105, -0.075,  0.511
372,-11.776,  2.116,-18.385,  -0.091,  0.419,  1.000,  0.094, -0.081,  0.489
373,  7.073, -4.329,-18.714,  -0.169,  0.306,  0.999,  0.073, -0.081,  0.412
374, -2.572, -2.677,-53.033,  -0.011,  0.131,  1.007,  0.069, -0.053,  0.367
375, -5.264, -2.482,-56.054,  -0.058, -0.057,  0.913,  0.052, -0.038,  0.369
376, -1.279, -7.821,-35.313,  -0.121, -0.143,  0.976, -0.000, -0.048,  0.383
377,-11.813, -1.847, -6.146,  -0.117, -0.100,  0.975,  0.012, -0.056,  0.378
378, -8.105, -5.944,  2.923,  -0.065, -0.038,  0.949,  0.011, -0.058,  0.371
379,  1.271, -1.645,-13.496,  -0.052, -0.065,  1.058, -0.009, -0.055,  0.368
380, 12.030, -7.469, -1.630,  -0.079, -0.118,  0.933, -0.040, -0.061,  0.385
381, 10.692,  2.976, 15.963,  -0.052,  0.009,  0.996,  0.004, -0.035,  0.387
382,  2.206,  2.191, 39.193,   0.067,  0.235,  0.977,  0.030, -0.053,  0.380
383,  7.223,  5.458, 32.218,  -0.013,  0.250,  0.934,  0.038, -0.085,  0.400
384, 11.948,  6.587, 26.416,  -0.001,  0.356,  0.902,  0.059, -0.096,  0.445
385,  3.634,  0.411, 12.135,   0.017,  0.409,  0.801,  0.090, -0.106,  0.517
386,  4.232,  6.251, -8.725,  -0.095,  0.367,  0.961,  0.093, -0.125,  0.534
387,  3.148, -1.615, -0.800,   0.014,  0.463,  0.897,  0.098, -0.131,  0.531
388, -2.938, -1.361, -7.335,   0.070,  0.596,  0.962,  0.064, -0.135,  0.476
389, -8.419, -2.094,-47.881,  -0.121,  0.290,  0.946,  0.052, -0.117,  0.408
390,-36.053, 13.376,-45.863,  -0.046,  0.185,  1.015,  0.040, -0.078,  0.380
391,-18.842, -5.219,-29.294,   0.049,  0.043,  1.036,  0.029, -0.054,  0.388
392, -6.774,-10.064,-20.726,  -0.031, -0.004,  0.942, -0.019, -0.064,  0.405
393,-12.045, -1.563, -3.342,  -0.122,  0.015,  0.987, -0.010, -0.074,  0.386
394,-13.810,  2.445, -0.157,  -0.008,  0.089,  0.961, -0.002, -0.078,  0.382
395,-13.114,  4.531, -5.211,  -0.045,  0.086,  0.964,  0.004, -0.075,  0.377
396,-11.163, 13.944,-10.086,  -0.006, -0.047,  0.981,  0.005, -0.070,  0.376
397, 21.638, -1.839,-11.798,  -0.104, -0.092,  1.065, -0.027, -0.075,  0.389
398,  4.486, 15.627, 22.468,  -0.062, -0.033,  0.921, -0.021, -0.061,  0.408
399, -9.600, 12.060, 35.634,   0.008,  0.131,  0.985,  0.038, -0.057,  0.387
400, -7.985,  9.025, 38.035,  -0.028,  0.187,  0.992,  0.052, -0.076,  0.377
401,  4.112,  4.209, 27.971,  -0.068,  0.255,  0.943,  0.061, -0.096,  0.409
402, 12.912, -6.871,  4.950,  -0.012,  0.364,  0.841,  0.075, -0.124,  0.487
403, 19.843, -4.426,-17.294,   0.012,  0.419,  0.981,  0.070, -0.139,  0.521
404, 10.983, -2.707, -6.482,  -0.081,  0.298,  0.888,  0.069, -0.144,  0.514
405,-11.851, -1.122, -9.690,   0.013,  0.464,  0.920,  0.050, -0.151,  0.489
406, -7.791, -5.196, -6.191,  -0.016,  0.456,  0.889,  0.041, -0.144,  0.436
407,-15.447, -1.017,-39.620,  -0.020,  0.322,  1.013,  0.048, -0.100,  0.389
408,-17.256,  5.593,-62.215,  -0.045,  0.128,  1.019,  0.044, -0.070,  0.387
409,-32.943, 27.395,-47.597,  -0.169, -0.140,  0.905,  0.010, -0.065,  0.379
410,-19.836, -1.226, -2.131,  -0.165, -0.239,  0.890,  0.030, -0.065,  0.369
411, 64.540,-28.868, -1.451,   0.033, -0.032,  0.985,  0.036, -0.092,  0.374
412, 47.366, -7.581, -2.310,  -0.128, -0.114,  0.838,  0.032, -0.075,  0.371
413,-17.436, -7.424, 17.698,  -0.135, -0.036,  0.712,  0.026, -0.064,  0.356
414,-14.393,-13.518, 43.814,  -0.061,  0.294,  0.896,  0.050, -0.080,  0.376
415, -8.957, 31.261, -2.864,  -0.048,  0.412,  1.153,  0.083, -0.054,  0.408
416,-22.580, 14.326,-16.434,  -0.242,  0.091,  0.945,  0.120, -0.029,  0.410
417,  3.522,-37.092,  2.759,  -0.163,  0.070,  1.046,  0.155,  0.012,  0.447
418,-24.943, -5.944, -4.718,  -0.129,  0.035,  1.002,  0.139,  0.033,  0.474
419, -2.445,  1.436, 10.811,  -0.400,  0.072,  1.242,  0.120, -0.011,  0.439
420, -7.701, 32.225,-17.212,  -0.285,  0.163,  0.945,  0.083, -0.042,  0.388
421, -2.908, 24.935, 20.980,  -0.088,  0.021,  0.926,  0.079, -0.019,  0.354
422, -4.703, 13.234, -3.215,   0.024,  0.066,  0.979,  0.050, -0.057,  0.340
423, -4.823, -9.944,-11.933,  -0.020,  0.062,  0.984,  0.024, -0.089,  0.473
424, -5.660, -4.673,-11.290,  -0.104,  0.047,  0.980,  0.054, -0.097,  0.472
425, -8.075, -4.411, -8.307,  -0.073,  0.080,  0.929,  0.048, -0.082,  0.453
426, -3.424,  0.516,  4.583,  -0.142,  0.008,  0.970,  0.042, -0.059,  0.427
427, 19.881,  7.858, -1.892,   0.020,  0.068,  1.152,  0.071, -0.065,  0.451
428, -4.770, 22.909,-18.542,   0.147,  0.082,  1.058,  0.020, -0.118,  0.485
429, -6.609,-11.724,-43.246,  -0.015, -0.062,  0.658,  0.060, -0.043,  0.359
430,-31.612,-12.546,-39.702,  -0.198,  0.011,  0.938,  0.056, -0.011,  0.362
431,-13.481,-12.083,-12.262,  -0.461, -0.070,  0.989,  0.059, -0.011,  0.380
432,-15.365, -1.279, 11.372,  -0.303, -0.040,  1.052,  0.078,  0.025,  0.452
433,-10.901, 22.789, -4.621,  -0.207,  0.039,  1.203,  0.094,  0.114,  0.505
434, 22.894, -2.131, -0.793,  -0.123, -0.009,  0.984,  0.061,  0.104,  0.531
435, -4.867,  3.626,-10.580,  -0.102,  0.052,  0.978,  0.067,  0.087,  0.552
436, -8.359,  4.008,-15.395,  -0.176,  0.052,  0.982,  0.098,  0.079,  0.548
437, -8.030, 16.142,-16.808,  -0.384,  0.064,  1.159,  0.122,  0.033,  0.438
438, 14.782, 22.236, 18.056,  -0.251,  0.064,  0.958,  0.061, -0.024,  0.367
439, -1.009, 37.205, 10.490,  -0.093,  0.053,  0.825,  0.073, -0.028,  0.363
440, -8.053, -3.873, 35.291,  -0.048, -0.039,  0.773,  0.050, -0.076,  0.351
441, -8.718,-24.786,  8.568,   0.031,  0.060,  0.952,  0.025, -0.133,  0.438
442, -4.404, -8.583, -6.849,  -0.089,  0.062,  0.989, -0.003, -0.088,  0.411
443, -8.456,  4.905, -7.118,  -0.142,  0.036,  1.013, -0.035, -0.059,  0.409
444,-16.187,  5.189,-11.425,  -0.131,  0.062,  0.958, -0.046, -0.043,  0.406
445, -4.157,  0.037, -1.151,  -0.175,  0.037,  0.969, -0.057, -0.024,  0.401
446, 13.055,  6.228, 16.509,   0.065,  0.123,  1.256, -0.032, -0.031,  0.404
447,  1.637, 18.924,-18.535,   0.125,  0.095,  0.951,  0.024, -0.108,  0.431
448,-16.703,  0.284,-45.840,   0.030, -0.004,  0.714,  0.063, -0.044,  0.359
449,-15.268,-13.645,-39.762,  -0.334,  0.030,  0.931,  0.051, -0.022,  0.360
450,-21.526,  4.352, -6.490,  -0.505, -0.024,  0.991,  0.068, -0.023,  0.384
451, -0.553,-13.428,  4.710,  -0.294,  0.012,  1.045,  0.069,  0.020,  0.477
452, 19.298,-45.616, 26.460,  -0.004,  0.070,  1.041,  0.018,  0.093,  0.537
453, -5.735,  1.428, -1.907,  -0.113,  0.039,  1.005, -0.015,  0.073,  0.533
454, -5.578,  3.335, -5.159,  -0.125,  0.040,  0.975, -0.006,  0.075,  0.536
455, -9.152, 38.625,-23.724,  -0.326,  0.110,  1.210,  0.055,  0.063,  0.556
456,  9.914, 19.963,-11.955,  -0.469,  0.080,  1.027,  0.106, -0.022,  0.427
457, -5.660, 37.728,  2.019,  -0.249,  0.161,  1.002,  0.073, -0.041,  0.370
458,-15.350, 29.257,  3.402,  -0.017,  0.129,  1.007,  0.084, -0.037,  0.351
459,-12.509,  2.617, -1.264,   0.041,  0.178,  1.084,  0.042, -0.070,  0.346
460, -6.767,-18.468, -6.266,   0.021,  0.091,  0.948,  0.004, -0.099,  0.403
461, -5.084,-12.030, -7.716,  -0.069,  0.043,  0.998, -0.020, -0.078,  0.390
462,  6.909,  0.606, -2.265,  -0.068,  0.121,  1.120, -0.055, -0.065,  0.394
463,-22.804, 15.641,-13.466,  -0.164,  0.033,  1.073, -0.079, -0.071,  0.382
464, 10.961, -3.925,  2.535,  -0.019,  0.014,  0.995, -0.071, -0.069,  0.379
465,-11.694, 26.498, -5.084,   0.366,  0.162,  1.186,  0.001, -0.166,  0.419
466,  3.963, -8.008,-45.556,   0.079, -0.070,  0.704,  0.057, -0.044,  0.351
467, -9.167,-19.447,-29.302,  -0.358,  0.014,  0.942,  0.044, -0.022,  0.368
468, -6.041, -0.359,  6.310,  -0.423,  0.092,  1.003,  0.070, -0.036,  0.408
469,-17.234, 18.004, -1.899,  -0.311,  0.103,  1.053,  0.046,  0.002,  0.504
470, 28.517, 23.619, 12.546,  -0.116,  0.103,  0.980, -0.035,  0.043,  0.486
471,-14.468, -4.277, -3.873,  -0.148,  0.095,  0.992, -0.032,  0.037,  0.469
472,-18.034, -5.024, -1.256,  -0.110,  0.045,  0.990, -0.050,  0.031,  0.481
473,  6.714,  8.793, -8.045,  -0.280,  0.050,  0.997, -0.037,  0.033,  0.503
474,  3.058, -8.613,-19.148,  -0.408,  0.038,  1.032,  0.043,  0.022,  0.579
475,  2.894, 11.327,-14.370,  -0.262,  0.123,  1.102,  0.093, -0.052,  0.410
476, -0.262, 33.713, 23.731,  -0.342, -0.007,  0.952,  0.059, -0.037,  0.364
477,  0.785, 30.505, 25.025,   0.033,  0.091,  0.952,  0.082, -0.057,  0.349
478,-26.064, 14.984, -6.318,  -0.015,  0.024,  0.868,  0.035, -0.120,  0.352
479,-16.905,  5.518,-10.632,  -0.042,  0.087,  1.053,  0.000, -0.167,  0.384
480, -8.367,  2.221,-10.109,  -0.126,  0.036,  0.972, -0.030, -0.118,  0.365
481,  1.824, -3.716, -3.110,  -0.091,  0.179,  1.184, -0.047, -0.097,  0.374
482, -6.804,  0.793, -7.208,  -0.120,  0.064,  0.995, -0.059, -0.087,  0.381
483, 10.490,  6.624, -3.088,   0.200,  0.132,  1.216, -0.024, -0.120,  0.390
484,  6.490, -4.666,-46.797,   0.180,  0.086,  0.929,  0.027, -0.120,  0.350
485,-11.574, -4.965,-53.706,  -0.180,  0.021,  0.741,  0.068, -0.040,  0.373
486,-29.915, -9.914,-25.825,  -0.409,  0.090,  0.946,  0.053, -0.043,  0.358
487,-28.771,  8.942, -1.720,  -0.396,  0.018,  1.067,  0.115, -0.051,  0.477
488, -4.800,  4.606, 25.152,  -0.182,  0.018,  0.981,  0.117, -0.089,  0.671
489, -7.492,  0.972,  5.436,  -0.154,  0.010,  1.014,  0.145, -0.084,  0.653
490,-14.909, -2.684,  3.155,  -0.151,  0.023,  0.968,  0.180, -0.076,  0.562
491, -4.651,  3.148, -4.180,  -0.113,  0.030,  0.981,  0.170, -0.066,  0.489
492, -4.703,  2.677, -4.591,  -0.115,  0.034,  0.984,  0.172, -0.066,  0.489
493, -5.009,  2.617, -4.680,  -0.116,  0.036,  0.994,  0.172, -0.068,  0.489
494, -4.815,  2.692, -4.725,  -0.115,  0.035,  0.981,  0.169, -0.070,  0.496
495, -5.152,  2.624, -4.643,  -0.114,  0.033,  0.986,  0.172, -0.066,  0.491
496, -4.823,  3.021, -4.987,  -0.114,  0.034,  0.987,  0.173, -0.065,  0.489
497, -4.613,  2.841, -4.464,  -0.113,  0.037,  0.979,  0.167, -0.065,  0.494
498, -5.204,  2.617, -4.561,  -0.116,  0.037,  0.985,  0.166, -0.066,  0.490
499, -4.942,  2.946, -4.957,  -0.116,  0.031,  0.993,  0.170, -0.068,  0.495
500, -4.972,  2.871, -4.636,  -0.105,  0.036,  0.973,  0.168, -0.066,  0.492
