Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
0,  7.529, 15.813, 54.162,  -0.289,  0.148, -1.337, -0.112,  0.052, -0.285
0, 37.100, 47.672, 70.491,  -0.326,  0.318, -1.088, -0.142,  0.079, -0.292
0, 30.513, 35.844, 59.964,  -0.152, -0.453, -1.065, -0.114,  0.168, -0.252
0, 28.225, 32.367,-14.535,  -0.047, -0.391, -0.972, -0.104,  0.160, -0.217
0, 16.576, 31.747,-23.993,   0.021, -0.174, -1.060, -0.112,  0.158, -0.210
0, 23.036, 33.047,-23.784,   0.151, -0.259, -0.881, -0.126,  0.158, -0.179
0, 24.524, 18.894,-43.515,   0.207, -0.354, -0.877, -0.137,  0.145, -0.165
0, 19.126,  7.312,-47.523,   0.241, -0.281, -0.891, -0.160,  0.116, -0.168
0, 23.963,  0.150,-48.024,   0.230, -0.183, -0.869, -0.175,  0.098, -0.166
0, 13.675,-14.311,-42.057,   0.269, -0.407, -0.826, -0.187,  0.068, -0.161
0,  6.991,-12.292,-49.840,   0.237, -0.286, -0.937, -0.195,  0.051, -0.174
0,  8.277,-13.032,-63.299,   0.180, -0.108, -0.869, -0.202,  0.021, -0.190
0, -1.114, -9.017,-58.499,   0.214, -0.108, -0.867, -0.206, -0.021, -0.218
0, -1.047,-18.266,-50.491,   0.187, -0.087, -0.891, -0.211, -0.049, -0.206
0,  2.370,-18.647,-51.926,   0.165, -0.092, -0.839, -0.203, -0.068, -0.236
0,-18.640,-11.103,-47.605,   0.148,  0.110, -0.910, -0.198, -0.106, -0.254
0, -9.107,-16.441,-27.021,   0.149,  0.052, -0.877, -0.188, -0.122, -0.278
0,-10.438,-18.318, -7.223,   0.100,  0.076, -1.019, -0.181, -0.145, -0.261
0,  0.613,-11.813, -5.181,   0.128,  0.196, -0.966, -0.175, -0.131, -0.263
0,  5.241,-20.419,  5.234,   0.036,  0.034, -0.993, -0.164, -0.131, -0.278
0, -7.910,-20.464, -0.568,  -0.057, -0.074, -0.987, -0.157, -0.144, -0.277
0, -4.329,-26.251, -2.953,  -0.099,  0.033, -0.967, -0.150, -0.148, -0.305
0, -4.703,-30.991, -4.314,  -0.202,  0.003, -0.970, -0.137, -0.160, -0.309
0,  5.533,-31.171, -7.581,  -0.263,  0.037, -1.078, -0.127, -0.153, -0.310
0, -4.509,-22.632, -2.348,  -0.331,  0.091, -1.037, -0.122, -0.154, -0.309
0, -5.286,-12.860,  9.645,  -0.359,  0.180, -1.057, -0.124, -0.173, -0.331
0,-13.017, -7.021, 17.735,  -0.384,  0.046, -1.028, -0.138, -0.171, -0.325
0,-11.178, -1.832,  6.677,  -0.394,  0.104, -1.120, -0.153, -0.172, -0.316
0, -2.961,  1.189,  7.552,  -0.413,  0.270, -1.065, -0.168, -0.169, -0.305
0, -2.198,  6.983, 18.393,  -0.400,  0.118, -0.996, -0.182, -0.142, -0.301
0, -7.073,  9.376, 21.810,  -0.372,  0.070, -1.024, -0.196, -0.117, -0.292
0, -4.486,  2.811, 19.470,  -0.346,  0.078, -0.966, -0.201, -0.090, -0.287
0, -2.617,  2.774, 16.621,  -0.308,  0.078, -1.065, -0.196, -0.074, -0.282
0, 10.595,  1.750, 15.058,  -0.310,  0.129, -0.929, -0.191, -0.051, -0.314
0,  3.821, -3.963, 12.225,  -0.302,  0.088, -1.053, -0.178, -0.024, -0.290
0, -1.735, -1.181,  9.600,  -0.340,  0.194, -1.041, -0.158,  0.004, -0.309
0, -4.576,  1.436, 23.642,  -0.288,  0.270, -1.039, -0.150,  0.001, -0.303
0,  6.355, -1.862, 35.881,  -0.313,  0.265, -1.018, -0.151,  0.014, -0.308
0, 10.894,  5.495, 45.594,  -0.339,  0.192, -1.024, -0.109,  0.053, -0.315
0, 11.492,  7.918, 45.511,  -0.262,  0.152, -1.065, -0.114,  0.040, -0.321
0, 21.399,  8.853, 43.493,  -0.222,  0.018, -1.049, -0.143,  0.111, -0.266
0, 20.030,  3.178, 33.922,  -0.300,  0.049, -0.935, -0.092,  0.143, -0.264
0, 16.756,-24.165, 22.834,  -0.224,  0.073, -0.899, -0.061,  0.173, -0.275
0, 19.657,-14.445, 13.264,  -0.431, -0.073, -0.947, -0.038,  0.185, -0.263
0, 15.522,  2.647,  9.324,  -0.376,  0.002, -1.118, -0.020,  0.208, -0.243
0,  2.737,  3.260, 17.630,  -0.331,  0.068, -0.960,  0.017,  0.215, -0.242
0,  5.264,  4.426, 30.565,  -0.298, -0.089, -1.038,  0.052,  0.209, -0.243
0, 15.911, 20.262, 17.780,  -0.350, -0.184, -1.109,  0.069,  0.206, -0.224
0, -2.602, 20.217, 14.139,  -0.352, -0.154, -1.076,  0.080,  0.202, -0.234
0, 11.223, 21.107, -5.765,  -0.316, -0.319, -1.003,  0.076,  0.201, -0.230
0, -2.796, 21.698,-26.535,  -0.293, -0.389, -0.870,  0.065,  0.211, -0.220
0, -5.929, 22.116,-54.184,  -0.193, -0.280, -1.007,  0.033,  0.190, -0.240
0,  1.009, 23.103,-56.951,  -0.117, -0.171, -0.956, -0.008,  0.181, -0.227
0, 12.434, 18.176,-58.319,  -0.014, -0.275, -1.014, -0.047,  0.169, -0.231
0, 16.045, 21.556,-70.304,   0.036, -0.156, -1.030, -0.093,  0.152, -0.223
0,  4.090, 25.788,-54.012,   0.114, -0.092, -0.855, -0.125,  0.125, -0.210
0,  8.008, 18.071,-59.059,   0.208, -0.224, -0.873, -0.153,  0.097, -0.190
0,  6.191, 14.535,-53.168,   0.278, -0.180, -0.839, -0.184,  0.066, -0.182
0, 16.539,  0.994,-57.728,   0.288, -0.096, -0.881, -0.197,  0.039, -0.181
0,  9.593,  5.286,-55.493,   0.302, -0.084, -0.799, -0.209,  0.005, -0.183
0, 18.857, -5.047,-74.409,   0.266, -0.132, -0.731, -0.219, -0.024, -0.176
0, 18.961,-20.763,-47.837,   0.341,  0.151, -0.887, -0.219, -0.067, -0.223
0, -5.974, -9.167,-41.078,   0.384,  0.152, -0.806, -0.218, -0.080, -0.204
0,  1.099,-24.898,-51.829,   0.265,  0.087, -0.811, -0.208, -0.109, -0.234
0,-29.100,-18.423,-32.995,   0.237,  0.278, -0.858, -0.198, -0.153, -0.248
0,-28.591,-30.027,-23.178,   0.272,  0.461, -0.976, -0.186, -0.171, -0.244
0,-26.535,-31.627,-13.705,   0.140,  0.298, -0.686, -0.172, -0.199, -0.272
