Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
1802,-19.387, 23.993,-22.460,  -0.069,  0.260, -0.983,  0.051, -0.117, -0.268
1803,-19.387, 23.993,-22.460,  -0.069,  0.260, -0.983,  0.051, -0.117, -0.268
1804,-19.387, 23.993,-22.460,  -0.069,  0.260, -0.983,  0.052, -0.130, -0.262
1805,-22.767, 25.376,-21.675,  -0.057,  0.258, -0.960,  0.052, -0.130, -0.262
1806,-22.767, 25.376,-21.675,  -0.057,  0.258, -0.960,  0.052, -0.130, -0.262
1807,-22.767, 25.376,-21.675,  -0.057,  0.258, -0.960,  0.052, -0.130, -0.262
1808,-25.331, 24.098,-21.832,  -0.044,  0.257, -0.941,  0.052, -0.130, -0.262
1809,-25.331, 24.098,-21.832,  -0.044,  0.257, -0.941,  0.052, -0.130, -0.262
1810,-25.331, 24.098,-21.832,  -0.044,  0.257, -0.941,  0.048, -0.113, -0.275
1811,-21.436, 23.604,-20.098,  -0.049,  0.250, -0.883,  0.048, -0.113, -0.275
1812,-21.436, 23.604,-20.098,  -0.049,  0.250, -0.883,  0.048, -0.113, -0.275
1813,-21.436, 23.604,-20.098,  -0.049,  0.250, -0.883,  0.048, -0.113, -0.275
1814,-21.436, 23.604,-20.098,  -0.028,  0.254, -0.915,  0.048, -0.113, -0.275
1815,-16.157, 23.507,-18.722,  -0.028,  0.254, -0.915,  0.048, -0.113, -0.275
1816,-16.157, 23.507,-18.722,  -0.028,  0.254, -0.915,  0.049, -0.127, -0.277
1817,-16.157, 23.507,-18.722,  -0.012,  0.259, -0.872,  0.049, -0.127, -0.277
1818,-15.380, 20.838,-19.156,  -0.012,  0.259, -0.872,  0.049, -0.127, -0.277
1819,-15.380, 20.838,-19.156,  -0.012,  0.259, -0.872,  0.049, -0.127, -0.277
1820,-15.380, 20.838,-19.156,  -0.011,  0.262, -0.857,  0.049, -0.127, -0.277
1821,-14.527, 17.593,-18.079,  -0.011,  0.262, -0.857,  0.049, -0.127, -0.277
1822,-14.527, 17.593,-18.079,  -0.011,  0.262, -0.857,  0.047, -0.112, -0.274
1823,-14.527, 17.593,-18.079,  -0.014,  0.253, -0.846,  0.047, -0.112, -0.274
1824,-14.527, 17.593,-16.539,  -0.014,  0.253, -0.846,  0.047, -0.112, -0.274
1825,-13.840, 14.266,-16.539,  -0.014,  0.253, -0.846,  0.047, -0.112, -0.274
1826,-13.840, 14.266,-16.539,   0.016,  0.265, -0.909,  0.047, -0.112, -0.274
1827,-13.840, 14.266,-16.539,   0.016,  0.265, -0.909,  0.047, -0.112, -0.274
1828,-14.737, 12.322,-15.484,   0.016,  0.265, -0.909,  0.048, -0.111, -0.277
1829,-14.737, 12.322,-15.484,   0.041,  0.282, -0.977,  0.048, -0.111, -0.277
1830,-14.737, 12.322,-15.484,   0.041,  0.282, -0.977,  0.048, -0.111, -0.277
1831,-16.210, 14.647,-12.845,   0.041,  0.282, -0.977,  0.048, -0.111, -0.277
1832,-16.210, 14.647,-12.845,   0.016,  0.277, -0.903,  0.048, -0.111, -0.277
1833,-16.210, 14.647,-12.845,   0.016,  0.277, -0.903,  0.048, -0.111, -0.277
1834,-19.103, 16.322,-10.423,   0.016,  0.277, -0.903,  0.044, -0.111, -0.281
1835,-19.103, 16.322,-10.423,   0.010,  0.243, -0.841,  0.044, -0.111, -0.281
1836,-19.103, 16.322,-10.423,   0.010,  0.243, -0.841,  0.044, -0.111, -0.281
1837,-18.341, 12.083, -9.825,   0.010,  0.243, -0.841,  0.044, -0.111, -0.281
1838,-18.341, 12.083, -9.825,  -0.008,  0.243, -0.823,  0.044, -0.111, -0.281
1839,-18.341, 12.083, -9.825,  -0.008,  0.243, -0.823,  0.044, -0.111, -0.281
1840,-18.341, 12.083, -9.825,  -0.008,  0.243, -0.823,  0.045, -0.128, -0.271
1841,-14.527,  6.819, -9.630,   0.003,  0.251, -0.896,  0.045, -0.128, -0.271
1842,-14.527,  6.819, -9.630,   0.003,  0.251, -0.896,  0.045, -0.128, -0.271
1843,-14.527,  6.819, -9.630,   0.003,  0.251, -0.896,  0.045, -0.128, -0.271
1844,-10.139,  1.518,-10.759,  -0.040,  0.253, -0.899,  0.045, -0.128, -0.271
1845,-10.139,  1.518,-10.759,  -0.040,  0.253, -0.899,  0.045, -0.128, -0.271
1846,-10.139,  1.518,-10.759,  -0.040,  0.253, -0.899,  0.045, -0.128, -0.257
1847, -3.993, -3.365,-11.768,  -0.078,  0.264, -0.948,  0.045, -0.128, -0.257
1848, -3.993, -3.365,-11.768,  -0.078,  0.264, -0.948,  0.045, -0.128, -0.257
1849, -3.993, -3.365,-11.768,  -0.078,  0.264, -0.948,  0.045, -0.128, -0.257
1850, -2.983, -5.159,-10.744,  -0.066,  0.287, -1.044,  0.045, -0.128, -0.257
1851, -2.983, -5.159,-10.744,  -0.066,  0.287, -1.044,  0.045, -0.128, -0.257
1852, -2.983, -5.159,-10.744,  -0.066,  0.287, -1.044,  0.048, -0.116, -0.278
1853, -2.983, -5.159,-10.744,  -0.076,  0.299, -1.099,  0.048, -0.116, -0.278
1854, -8.359, -5.054, -9.211,  -0.076,  0.299, -1.099,  0.048, -0.116, -0.278
1855, -8.359, -5.054, -9.211,  -0.076,  0.299, -1.099,  0.048, -0.116, -0.278
1856, -8.359, -5.054, -9.211,  -0.086,  0.294, -1.094,  0.048, -0.116, -0.278
1857, -8.486,  3.350, -6.198,  -0.086,  0.294, -1.094,  0.048, -0.116, -0.278
1858, -8.486,  3.350, -6.198,  -0.086,  0.294, -1.094,  0.047, -0.110, -0.276
1859, -8.486,  3.350, -6.198,  -0.115,  0.287, -1.015,  0.047, -0.110, -0.276
1860, -6.176,  8.710, -3.522,  -0.115,  0.287, -1.015,  0.047, -0.110, -0.276
1861, -6.176,  8.710, -3.522,  -0.115,  0.287, -1.015,  0.047, -0.110, -0.276
1862, -6.176,  8.710, -3.522,  -0.116,  0.286, -1.020,  0.047, -0.110, -0.276
1863, -8.000,  8.539, -2.415,  -0.116,  0.286, -1.020,  0.047, -0.110, -0.276
1864, -8.000,  8.539, -2.415,  -0.116,  0.286, -1.020,  0.048, -0.125, -0.281
1865, -8.000,  8.539, -2.415,  -0.136,  0.276, -0.965,  0.048, -0.125, -0.281
1866, -8.000,  8.539, -2.415,  -0.136,  0.276, -0.965,  0.048, -0.125, -0.281
1867,-10.348,  5.264, -1.959,  -0.136,  0.276, -0.965,  0.048, -0.125, -0.281
1868,-10.348,  5.264, -1.959,  -0.109,  0.316, -1.016,  0.048, -0.125, -0.281
1869,-10.348,  5.264, -1.959,  -0.109,  0.316, -1.016,  0.048, -0.125, -0.281
1870,-13.331,  4.112, -1.667,  -0.109,  0.316, -1.016,  0.043, -0.126, -0.258
1871,-13.331,  4.112, -1.667,  -0.132,  0.312, -0.996,  0.043, -0.126, -0.258
1872,-13.331,  4.112, -1.667,  -0.132,  0.312, -0.996,  0.043, -0.126, -0.258
1873,-13.862,  5.981,  0.479,  -0.132,  0.312, -0.996,  0.043, -0.126, -0.258
1874,-13.862,  5.981,  0.479,  -0.087,  0.341, -1.069,  0.043, -0.126, -0.258
1875,-13.862,  5.981,  0.479,  -0.087,  0.341, -1.069,  0.043, -0.126, -0.258
1876,-13.129,  9.301,  2.482,  -0.087,  0.341, -1.069,  0.046, -0.130, -0.279
1877,-13.129,  9.301,  2.482,  -0.092,  0.351, -1.043,  0.046, -0.130, -0.279
1878,-13.129,  9.301,  2.482,  -0.092,  0.351, -1.043,  0.046, -0.130, -0.279
1879,-12.845, 10.864,  5.578,  -0.092,  0.351, -1.043,  0.046, -0.130, -0.279
1880,-12.845, 10.864,  5.578,  -0.139,  0.316, -0.961,  0.046, -0.130, -0.279
1881,-12.845, 10.864,  5.578,  -0.139,  0.316, -0.961,  0.046, -0.130, -0.279
1882,-12.845, 10.864,  5.578,  -0.139,  0.316, -0.961,  0.045, -0.115, -0.269
1883, -7.410, 10.834, 10.019,  -0.158,  0.290, -0.948,  0.045, -0.115, -0.269
1884, -7.410, 10.834, 10.019,  -0.158,  0.290, -0.948,  0.045, -0.115, -0.269
1885, -7.410, 10.834, 10.019,  -0.158,  0.290, -0.948,  0.045, -0.115, -0.269
1886, -3.866, 10.587, 10.639,  -0.167,  0.283, -0.944,  0.045, -0.115, -0.269
1887, -3.866, 10.587, 10.639,  -0.167,  0.283, -0.944,  0.045, -0.115, -0.269
1888, -3.866, 10.587, 10.639,  -0.167,  0.283, -0.944,  0.043, -0.124, -0.276
1889, -4.471,  8.396,  7.888,  -0.144,  0.288, -0.920,  0.043, -0.124, -0.276
1890, -4.471,  8.396,  7.888,  -0.144,  0.288, -0.920,  0.043, -0.124, -0.276
1891, -4.471,  8.396,  7.888,  -0.144,  0.288, -0.920,  0.043, -0.124, -0.276
1892, -4.471,  8.396,  7.888,  -0.144,  0.288, -0.904,  0.043, -0.124, -0.276
1893,  1.622,  4.464,  5.772,  -0.139,  0.299, -0.893,  0.043, -0.124, -0.276
1894,  1.622,  4.464,  5.772,  -0.139,  0.299, -0.893,  0.043, -0.123, -0.268
1895,  1.622,  4.464,  5.772,  -0.139,  0.299, -0.893,  0.041, -0.123, -0.268
1896,  8.247, -2.789,  5.787,  -0.164,  0.296, -0.831,  0.041, -0.123, -0.268
1897,  8.247, -2.789,  5.787,  -0.164,  0.296, -0.831,  0.041, -0.123, -0.268
1898,  8.247, -2.789,  5.787,  -0.164,  0.296, -0.831,  0.041, -0.123, -0.268
1899,  5.234, -6.789,  7.275,  -0.153,  0.318, -0.909,  0.041, -0.123, -0.268
1900,  5.234, -6.789,  7.275,  -0.153,  0.318, -0.909,  0.041, -0.123, -0.268
1901,  5.234, -6.789,  7.275,  -0.153,  0.318, -0.909,  0.045, -0.124, -0.266
1902,  5.234, -6.789,  8.038,  -0.148,  0.331, -0.979,  0.045, -0.124, -0.266
1903, -1.136, -9.877,  8.038,  -0.148,  0.331, -0.979,  0.045, -0.124, -0.266
1904, -1.136, -9.877,  8.038,  -0.148,  0.331, -0.979,  0.045, -0.124, -0.266
1905, -1.136, -9.877,  8.038,  -0.146,  0.338, -1.057,  0.045, -0.124, -0.266
1906, -5.981, -9.496,  9.630,  -0.146,  0.338, -1.057,  0.045, -0.140, -0.285
1907, -5.981, -9.496,  9.630,  -0.146,  0.338, -1.057,  0.043, -0.127, -0.285
1908, -5.981, -9.496,  9.630,  -0.180,  0.321, -1.034,  0.043, -0.127, -0.285
1909,-13.055, -7.559, 11.484,  -0.180,  0.321, -1.034,  0.043, -0.127, -0.285
1910,-13.055, -7.559, 11.484,  -0.180,  0.301, -0.980,  0.043, -0.127, -0.285
1911,-13.055, -7.559, 11.484,  -0.212,  0.301, -0.980,  0.043, -0.127, -0.285
1912,-12.269, -8.823, 14.191,  -0.212,  0.301, -0.980,  0.046, -0.117, -0.287
1913,-12.269, -8.823, 14.191,  -0.212,  0.301, -1.075,  0.046, -0.117, -0.287
1914,-12.269, -8.823, 14.191,  -0.200,  0.305, -1.075,  0.046, -0.117, -0.287
1915,-13.653, -9.279, 16.382,  -0.200,  0.305, -1.075,  0.046, -0.117, -0.287
1916,-13.653, -9.279, 16.382,  -0.200,  0.305, -1.190,  0.046, -0.117, -0.287
1917,-13.653, -9.279, 16.382,  -0.180,  0.300, -1.190,  0.046, -0.117, -0.287
1918,-13.653, -9.279, 17.578,  -0.180,  0.300, -1.190,  0.046, -0.133, -0.282
1919,-21.518, -4.912, 17.578,  -0.180,  0.300, -1.190,  0.045, -0.137, -0.282
1920,-21.518, -4.912, 17.578,  -0.195,  0.292, -1.183,  0.045, -0.137, -0.282
1921,-21.518, -4.912, 17.578,  -0.195,  0.292, -1.183,  0.045, -0.137, -0.282
1922,-23.260, -2.161, 17.458,  -0.195,  0.292, -1.183,  0.045, -0.137, -0.282
1923,-23.260, -2.161, 17.458,  -0.226,  0.303, -1.155,  0.045, -0.137, -0.282
1924,-23.260, -2.161, 17.458,  -0.226,  0.303, -1.155,  0.045, -0.137, -0.282
1925,-19.956, -2.677, 18.468,  -0.226,  0.303, -1.155,  0.043, -0.124, -0.286
1926,-19.956, -2.677, 18.468,  -0.259,  0.276, -1.172,  0.043, -0.124, -0.286
1927,-19.956, -2.677, 18.468,  -0.259,  0.276, -1.172,  0.043, -0.124, -0.286
1928,-12.464, -4.292, 18.572,  -0.259,  0.276, -1.172,  0.043, -0.124, -0.286
1929,-12.464, -4.292, 18.572,  -0.255,  0.235, -1.261,  0.043, -0.124, -0.286
1930,-12.464, -4.292, 18.572,  -0.255,  0.235, -1.261,  0.043, -0.124, -0.286
1931,-12.464, -4.292, 18.572,  -0.255,  0.235, -1.261,  0.048, -0.134, -0.273
1932, -1.503, -8.456, 13.742,  -0.263,  0.253, -1.366,  0.048, -0.134, -0.273
1933, -1.503, -8.456, 13.742,  -0.263,  0.253, -1.366,  0.048, -0.134, -0.273
1934, -1.503, -8.456, 13.742,  -0.263,  0.253, -1.366,  0.048, -0.134, -0.273
1935,  9.376,-12.875,  7.424,  -0.291,  0.248, -1.398,  0.048, -0.134, -0.273
1936,  9.376,-12.875,  7.424,  -0.291,  0.248, -1.398,  0.048, -0.134, -0.273
1937,  9.376,-12.875,  7.424,  -0.291,  0.248, -1.398,  0.048, -0.134, -0.288
1938, 17.742,-14.819,  3.492,  -0.277,  0.269, -1.527,  0.048, -0.134, -0.288
1939, 17.742,-14.819,  3.492,  -0.277,  0.269, -1.527,  0.048, -0.134, -0.288
1940, 17.742,-14.819,  3.492,  -0.277,  0.269, -1.527,  0.048, -0.134, -0.288
1941, 20.800, -9.653,  1.525,  -0.267,  0.278, -1.612,  0.048, -0.134, -0.288
1942, 20.800, -9.653,  1.525,  -0.267,  0.278, -1.612,  0.048, -0.134, -0.288
1943, 20.800, -9.653,  1.525,  -0.267,  0.278, -1.612,  0.048, -0.129, -0.263
1944, 21.481,  1.578,  2.101,  -0.279,  0.260, -1.606,  0.048, -0.129, -0.263
1945, 21.481,  1.578,  2.101,  -0.279,  0.260, -1.606,  0.048, -0.129, -0.263
1946, 21.481,  1.578,  2.101,  -0.279,  0.260, -1.606,  0.048, -0.129, -0.263
1947, 21.481,  1.578,  2.101,  -0.292,  0.251, -1.559,  0.048, -0.129, -0.263
1948, 22.004, 14.759,  2.602,  -0.292,  0.251, -1.559,  0.048, -0.129, -0.263
1949, 22.004, 14.759,  2.602,  -0.292,  0.251, -1.559,  0.050, -0.125, -0.266
1950, 22.004, 14.759,  2.602,  -0.260,  0.272, -1.505,  0.050, -0.125, -0.266
1951, 17.339, 23.956,  1.331,  -0.260,  0.272, -1.505,  0.050, -0.125, -0.266
1952, 17.339, 23.956,  1.331,  -0.260,  0.272, -1.505,  0.050, -0.125, -0.266
1953, 17.339, 23.956,  1.331,  -0.241,  0.278, -1.433,  0.050, -0.125, -0.266
1954, 13.600, 27.941,  0.307,  -0.241,  0.278, -1.433,  0.050, -0.125, -0.266
1955, 13.600, 27.941,  0.307,  -0.241,  0.278, -1.433,  0.047, -0.120, -0.299
1956, 13.600, 27.941,  0.307,  -0.185,  0.311, -1.413,  0.047, -0.120, -0.299
1957, 11.567, 30.894, -0.508,  -0.185,  0.311, -1.413,  0.047, -0.120, -0.299
1958, 11.567, 30.894, -0.508,  -0.185,  0.311, -1.413,  0.047, -0.120, -0.299
1959, 11.567, 30.894, -0.508,  -0.187,  0.312, -1.354,  0.047, -0.120, -0.299
1960, 11.567, 30.894, -0.508,  -0.187,  0.312, -1.354,  0.047, -0.120, -0.299
1961,  7.327, 31.365, -0.247,  -0.187,  0.312, -1.354,  0.040, -0.128, -0.268
1962,  7.327, 31.365, -0.247,  -0.137,  0.331, -1.356,  0.040, -0.128, -0.268
1963,  7.327, 31.365, -0.247,  -0.137,  0.331, -1.356,  0.040, -0.128, -0.268
1964,  3.051, 33.526,  0.628,  -0.137,  0.331, -1.356,  0.040, -0.128, -0.268
1965,  3.051, 33.526,  0.628,  -0.121,  0.341, -1.273,  0.040, -0.128, -0.268
1966,  3.051, 33.526,  0.628,  -0.121,  0.341, -1.273,  0.040, -0.128, -0.268
1967,  6.609, 36.307,  3.821,  -0.121,  0.341, -1.273,  0.042, -0.120, -0.278
1968,  6.609, 36.307,  3.821,  -0.101,  0.341, -1.227,  0.042, -0.120, -0.278
1969,  6.609, 36.307,  3.821,  -0.101,  0.341, -1.227,  0.042, -0.120, -0.278
1970,  9.152, 36.928,  6.482,  -0.101,  0.341, -1.227,  0.042, -0.120, -0.278
1971,  9.152, 36.928,  6.482,  -0.118,  0.306, -1.133,  0.042, -0.120, -0.278
1972,  9.152, 36.928,  6.482,  -0.118,  0.306, -1.133,  0.042, -0.120, -0.278
1973,  9.152, 36.928,  6.482,  -0.118,  0.306, -1.133,  0.038, -0.132, -0.276
1974, 10.206, 35.276,  7.223,  -0.076,  0.302, -1.157,  0.038, -0.132, -0.276
1975, 10.206, 35.276,  7.223,  -0.076,  0.302, -1.157,  0.038, -0.132, -0.276
1976, 10.206, 35.276,  7.223,  -0.076,  0.302, -1.157,  0.038, -0.132, -0.276
1977,  9.062, 33.885,  6.938,  -0.084,  0.291, -1.078,  0.038, -0.132, -0.276
1978,  9.062, 33.885,  6.938,  -0.084,  0.291, -1.078,  0.038, -0.132, -0.276
1979,  9.062, 33.885,  6.938,  -0.084,  0.291, -1.078,  0.037, -0.120, -0.283
1980,  9.525, 32.240,  8.127,  -0.082,  0.288, -1.010,  0.037, -0.120, -0.283
1981,  9.525, 32.240,  8.127,  -0.082,  0.288, -1.010,  0.037, -0.120, -0.283
1982,  9.525, 32.240,  8.127,  -0.082,  0.288, -1.010,  0.037, -0.120, -0.283
1983, 10.019, 30.229, 10.049,  -0.073,  0.270, -0.996,  0.037, -0.120, -0.283
1984, 10.019, 30.229, 10.049,  -0.073,  0.270, -0.996,  0.037, -0.120, -0.283
1985, 10.019, 30.229, 10.049,  -0.073,  0.270, -0.996,  0.033, -0.117, -0.268
1986, 10.520, 27.754, 11.611,  -0.101,  0.230, -0.922,  0.033, -0.117, -0.268
1987, 10.520, 27.754, 11.611,  -0.101,  0.230, -0.922,  0.033, -0.117, -0.268
1988, 10.520, 27.754, 11.611,  -0.101,  0.230, -0.922,  0.033, -0.117, -0.268
1989, 10.520, 27.754, 11.611,  -0.072,  0.232, -0.936,  0.033, -0.117, -0.268
1990,  8.053, 24.352, 12.569,  -0.072,  0.232, -0.936,  0.033, -0.117, -0.268
1991,  8.053, 24.352, 12.569,  -0.072,  0.232, -0.936,  0.032, -0.120, -0.269
1992,  8.053, 24.352, 12.569,  -0.082,  0.210, -0.880,  0.032, -0.120, -0.269
1993,  4.366, 17.997, 12.030,  -0.082,  0.210, -0.880,  0.032, -0.120, -0.269
1994,  4.366, 17.997, 12.030,  -0.082,  0.210, -0.880,  0.032, -0.120, -0.269
1995,  4.366, 17.997, 12.030,  -0.060,  0.213, -0.926,  0.032, -0.120, -0.269
1996,  4.830, 16.980, 11.739,  -0.060,  0.213, -0.926,  0.032, -0.120, -0.269
1997,  4.830, 16.980, 11.739,  -0.060,  0.213, -0.926,  0.030, -0.116, -0.278
1998,  4.830, 16.980, 11.739,  -0.086,  0.196, -0.867,  0.030, -0.116, -0.278
1999,  6.744, 13.152, 11.754,  -0.086,  0.196, -0.867,  0.030, -0.116, -0.278
2000,  6.669, 13.226, 11.754,  -0.086,  0.196, -0.867,  0.030, -0.116, -0.278
2001,  6.669, 13.226, 11.754,  -0.071,  0.203, -0.930,  0.030, -0.116, -0.278
2002,  6.669, 13.226, 11.754,  -0.071,  0.203, -0.930,  0.030, -0.116, -0.278
2003,  2.879, 10.512, 10.408,  -0.071,  0.203, -0.930,  0.031, -0.130, -0.287
2004,  2.879, 10.512, 10.408,  -0.060,  0.202, -0.967,  0.031, -0.130, -0.287
2005,  2.879, 10.512, 10.408,  -0.060,  0.202, -0.967,  0.031, -0.130, -0.287
2006, -2.894,  9.361,  9.578,  -0.060,  0.202, -0.967,  0.031, -0.130, -0.287
2007, -2.894,  9.361,  9.578,  -0.083,  0.206, -0.901,  0.031, -0.130, -0.287
2008, -2.894,  9.361,  9.578,  -0.083,  0.206, -0.901,  0.031, -0.130, -0.287
2009, -2.856,  8.613,  8.546,  -0.083,  0.206, -0.901,  0.028, -0.127, -0.270
2010, -2.856,  8.613,  8.546,  -0.082,  0.226, -0.925,  0.028, -0.127, -0.270
2011, -2.856,  8.613,  8.546,  -0.082,  0.226, -0.925,  0.028, -0.127, -0.270
2012, -2.834,  7.694,  7.993,  -0.082,  0.226, -0.925,  0.028, -0.127, -0.270
2013, -2.834,  7.694,  7.993,  -0.076,  0.217, -0.962,  0.028, -0.127, -0.270
2014, -2.834,  7.694,  7.993,  -0.076,  0.217, -0.962,  0.028, -0.127, -0.270
2015, -2.834,  7.694,  7.993,  -0.076,  0.217, -0.962,  0.030, -0.123, -0.291
2016, -2.400,  9.697,  8.456,  -0.076,  0.204, -0.977,  0.030, -0.123, -0.291
2017, -2.400,  9.697,  8.456,  -0.076,  0.204, -0.977,  0.030, -0.123, -0.291
2018, -2.400,  9.697,  8.456,  -0.076,  0.204, -0.977,  0.030, -0.123, -0.291
2019,  1.705, 11.911,  8.763,  -0.079,  0.201, -0.996,  0.030, -0.123, -0.291
2020,  1.705, 11.911,  8.763,  -0.079,  0.201, -0.996,  0.030, -0.123, -0.291
2021,  1.705, 11.911,  8.763,  -0.079,  0.201, -0.996,  0.028, -0.134, -0.274
2022,  4.150, 17.877,  8.591,  -0.067,  0.187, -1.003,  0.028, -0.134, -0.274
2023,  4.150, 17.877,  8.591,  -0.067,  0.187, -1.003,  0.028, -0.134, -0.274
2024,  4.150, 17.877,  8.591,  -0.067,  0.187, -1.003,  0.028, -0.134, -0.274
2025,  9.795, 19.350,  7.365,  -0.096,  0.165, -0.952,  0.028, -0.134, -0.274
2026,  9.795, 19.350,  7.365,  -0.096,  0.165, -0.952,  0.028, -0.134, -0.274
2027,  9.795, 19.350,  7.365,  -0.096,  0.165, -0.952,  0.027, -0.118, -0.284
2028,  9.795, 19.350,  7.365,  -0.081,  0.164, -1.006,  0.027, -0.118, -0.284
2029, 14.326, 20.000,  5.256,  -0.081,  0.164, -1.006,  0.027, -0.118, -0.284
2030, 14.326, 20.000,  5.256,  -0.081,  0.164, -1.006,  0.027, -0.118, -0.284
2031, 14.326, 20.000,  5.256,  -0.092,  0.144, -0.926,  0.027, -0.118, -0.284
2032, 14.520, 24.726,  3.604,  -0.092,  0.144, -0.926,  0.027, -0.118, -0.284
2033, 14.520, 24.726,  3.604,  -0.092,  0.144, -0.926,  0.022, -0.123, -0.269
2034, 14.520, 24.726,  3.604,  -0.079,  0.152, -0.875,  0.022, -0.123, -0.269
2035, 14.438, 25.137,  2.363,  -0.079,  0.152, -0.875,  0.022, -0.123, -0.269
2036, 14.438, 25.137,  2.363,  -0.079,  0.152, -0.875,  0.022, -0.123, -0.269
2037, 14.438, 25.137,  2.363,  -0.080,  0.128, -0.847,  0.022, -0.123, -0.269
2038, 17.017, 22.887,  1.331,  -0.080,  0.128, -0.847,  0.022, -0.123, -0.269
2039, 17.017, 22.887,  1.331,  -0.080,  0.128, -0.847,  0.025, -0.130, -0.296
2040, 17.017, 22.887,  1.331,  -0.060,  0.119, -0.889,  0.025, -0.130, -0.296
2041, 17.017, 22.887,  1.331,  -0.060,  0.119, -0.889,  0.025, -0.130, -0.296
2042, 20.793, 20.210, -0.262,  -0.060,  0.119, -0.889,  0.025, -0.130, -0.296
2043, 20.793, 20.210, -0.262,  -0.076,  0.100, -0.888,  0.025, -0.130, -0.296
2044, 20.793, 20.210, -0.262,  -0.076,  0.100, -0.888,  0.025, -0.130, -0.296
2045, 22.341, 15.694, -3.432,  -0.076,  0.100, -0.888,  0.022, -0.115, -0.295
2046, 22.341, 15.694, -3.432,  -0.086,  0.092, -0.895,  0.022, -0.115, -0.295
2047, 22.341, 15.694, -3.432,  -0.086,  0.092, -0.895,  0.022, -0.115, -0.295
2048, 23.739, 16.142, -5.107,  -0.086,  0.092, -0.895,  0.022, -0.115, -0.295
2049, 23.739, 16.142, -5.107,  -0.065,  0.114, -0.920,  0.022, -0.115, -0.295
2050, 23.739, 16.142, -5.107,  -0.065,  0.114, -0.920,  0.022, -0.115, -0.295
2051, 23.171, 18.071, -6.116,  -0.065,  0.114, -0.920,  0.017, -0.118, -0.294
2052, 23.171, 18.071, -6.116,  -0.075,  0.106, -0.908,  0.017, -0.118, -0.294
2053, 23.171, 18.071, -6.116,  -0.075,  0.106, -0.908,  0.017, -0.118, -0.294
2054, 23.171, 18.071, -6.116,  -0.075,  0.106, -0.908,  0.017, -0.118, -0.294
2055, 18.976, 17.653, -8.097,  -0.051,  0.109, -0.923,  0.017, -0.118, -0.294
2056, 18.976, 17.653, -8.097,  -0.051,  0.109, -0.923,  0.017, -0.118, -0.294
2057, 18.976, 17.653, -8.097,  -0.051,  0.109, -0.923,  0.018, -0.117, -0.297
2058, 17.698, 19.185, -9.593,  -0.028,  0.139, -0.915,  0.018, -0.117, -0.297
2059, 17.698, 19.185, -9.593,  -0.028,  0.139, -0.915,  0.018, -0.117, -0.297
2060, 17.698, 19.185, -9.593,  -0.028,  0.139, -0.915,  0.018, -0.117, -0.297
2061, 16.853, 18.804, -9.869,  -0.040,  0.156, -0.866,  0.018, -0.117, -0.297
2062, 16.853, 18.804, -9.869,  -0.040,  0.156, -0.866,  0.018, -0.117, -0.297
2063, 16.853, 18.804, -9.869,  -0.040,  0.156, -0.866,  0.017, -0.116, -0.278
2064, 12.509, 15.731, -8.112,  -0.036,  0.154, -0.853,  0.017, -0.116, -0.278
2065, 12.509, 15.731, -8.112,  -0.036,  0.154, -0.853,  0.017, -0.116, -0.278
2066, 12.509, 15.731, -8.112,  -0.036,  0.154, -0.853,  0.017, -0.116, -0.278
2067, 12.509, 15.731, -8.112,  -0.022,  0.141, -0.867,  0.017, -0.116, -0.278
2068,  9.518, 14.468, -5.323,  -0.022,  0.141, -0.867,  0.017, -0.116, -0.278
2069,  9.518, 14.468, -5.323,  -0.022,  0.141, -0.867,  0.016, -0.108, -0.302
2070,  9.518, 14.468, -5.323,  -0.026,  0.124, -0.873,  0.016, -0.108, -0.302
2071, 11.791, 11.828, -3.641,  -0.026,  0.124, -0.873,  0.016, -0.108, -0.302
2072, 11.791, 11.828, -3.641,  -0.026,  0.124, -0.873,  0.016, -0.108, -0.302
2073, 11.791, 11.828, -3.641,  -0.025,  0.118, -0.916,  0.016, -0.108, -0.302
2074, 12.127,  9.795, -3.641,  -0.025,  0.118, -0.916,  0.016, -0.108, -0.302
2075, 12.127,  9.795, -3.641,  -0.025,  0.118, -0.916,  0.016, -0.111, -0.280
2076, 12.127,  9.795, -3.641,  -0.049,  0.097, -0.893,  0.016, -0.111, -0.280
2077,  9.488,  9.466, -4.209,  -0.049,  0.097, -0.893,  0.016, -0.111, -0.280
2078,  9.488,  9.466, -4.209,  -0.049,  0.097, -0.893,  0.016, -0.111, -0.280
2079,  9.488,  9.466, -4.209,  -0.031,  0.097, -0.938,  0.016, -0.111, -0.280
2080,  9.488,  9.466, -4.209,  -0.031,  0.097, -0.938,  0.016, -0.111, -0.280
2081,  9.503,  9.660, -5.892,  -0.031,  0.097, -0.938,  0.017, -0.106, -0.305
2082,  9.503,  9.660, -5.892,  -0.038,  0.111, -0.941,  0.017, -0.106, -0.305
2083,  9.503,  9.660, -5.892,  -0.038,  0.111, -0.941,  0.017, -0.106, -0.305
2084,  6.363, 10.475, -7.821,  -0.038,  0.111, -0.941,  0.017, -0.106, -0.305
