Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
0, -5.092,  3.140, -4.598,  -0.122,  0.047,  0.940,  0.261, -0.022,  0.118
1, -5.092,  3.140, -4.598,  -0.144,  0.038,  0.985,  0.261, -0.022,  0.118
2, -4.852,  2.370, -4.008,  -0.144,  0.038,  0.985,  0.252, -0.015,  0.103
3, -4.852,  2.370, -4.008,  -0.160,  0.031,  1.019,  0.252, -0.015,  0.103
4, -4.023,  2.415, -3.978,  -0.160,  0.031,  1.019,  0.252, -0.015,  0.103
5, -4.023,  2.415, -3.978,  -0.143,  0.034,  0.989,  0.252, -0.015,  0.103
6, -4.359,  2.901, -4.090,  -0.143,  0.034,  0.989,  0.257, -0.019,  0.114
7, -4.359,  2.901, -4.090,  -0.135,  0.042,  0.961,  0.257, -0.019,  0.114
8, -4.763,  2.871, -4.800,  -0.135,  0.042,  0.961,  0.257, -0.019,  0.114
9, -4.763,  2.871, -4.800,  -0.141,  0.038,  0.977,  0.257, -0.019,  0.114
10, -4.277,  2.527, -4.381,  -0.141,  0.038,  0.977,  0.257, -0.012,  0.111
11, -4.277,  2.527, -4.381,  -0.165,  0.028,  1.027,  0.257, -0.012,  0.111
12, -4.277,  2.527, -4.381,  -0.165,  0.028,  1.027,  0.257, -0.012,  0.111
13, -3.880,  2.131, -4.254,  -0.140,  0.037,  0.974,  0.257, -0.012,  0.111
14, -3.880,  2.131, -4.254,  -0.140,  0.037,  0.974,  0.257, -0.012,  0.111
15, -4.366,  2.430, -4.411,  -0.168,  0.027,  1.036,  0.257, -0.014,  0.101
16, -4.366,  2.430, -4.411,  -0.168,  0.027,  1.036,  0.257, -0.014,  0.101
17, -4.112,  2.295, -4.628,  -0.148,  0.034,  0.998,  0.257, -0.014,  0.101
18, -4.112,  2.295, -4.628,  -0.148,  0.034,  0.998,  0.258, -0.012,  0.105
19, -4.224,  2.542, -4.606,  -0.152,  0.031,  1.005,  0.258, -0.012,  0.105
20, -4.224,  2.542, -4.606,  -0.144,  0.035,  0.990,  0.258, -0.012,  0.105
21, -4.307,  2.744, -4.591,  -0.144,  0.035,  0.990,  0.255, -0.002,  0.071
22, -5.002,  2.886, -4.785,  -0.121,  0.049,  0.927,  0.255, -0.002,  0.071
23, -5.002,  2.886, -4.785,  -0.145,  0.035,  0.990,  0.255, -0.002,  0.071
24, -5.166,  2.714, -4.733,  -0.145,  0.035,  0.990,  0.255, -0.000,  0.085
25, -4.666,  2.295, -4.426,  -0.145,  0.036,  0.990,  0.255, -0.000,  0.085
26, -4.666,  2.295, -4.426,  -0.150,  0.034,  1.000,  0.255, -0.000,  0.085
27, -4.486,  2.617, -4.800,  -0.150,  0.034,  1.000,  0.257, -0.017,  0.093
28, -4.277,  2.385, -4.359,  -0.151,  0.033,  1.003,  0.257, -0.017,  0.093
29, -4.262,  2.557, -4.651,  -0.146,  0.037,  0.982,  0.257, -0.017,  0.093
30, -4.262,  2.557, -4.651,  -0.143,  0.037,  0.975,  0.257,  0.006,  0.095
31, -4.464,  2.497, -5.009,  -0.143,  0.037,  0.993,  0.257,  0.006,  0.095
32, -3.978,  2.729, -4.995,  -0.143,  0.037,  0.993,  0.256,  0.007,  0.091
33, -3.978,  2.729, -4.995,  -0.153,  0.031,  1.005,  0.256,  0.007,  0.091
34, -3.880,  2.632, -4.538,  -0.147,  0.035,  0.989,  0.256,  0.007,  0.091
35, -4.778,  2.991, -4.905,  -0.118,  0.048,  0.933,  0.256, -0.015,  0.103
36, -4.778,  2.991, -4.905,  -0.118,  0.048,  0.933,  0.256, -0.015,  0.103
37, -3.791,  3.372, -4.404,  -0.169,  0.029,  0.975,  0.254,  0.013,  0.097
38,  4.419,  4.972,  1.099,  -0.126,  0.036,  1.010,  0.254,  0.013,  0.097
39, -0.426,  3.387, -2.542,  -0.135,  0.046,  0.961,  0.254,  0.013,  0.097
40, -0.426,  3.387, -2.542,  -0.135,  0.046,  0.961,  0.257, -0.014,  0.097
41,  4.658,  5.682, -2.086,  -0.134,  0.013,  1.059,  0.257, -0.014,  0.097
42,  8.105,  6.953,  1.892,  -0.135,  0.083,  0.912,  0.257, -0.014,  0.097
43,  8.105,  6.953,  1.892,  -0.174,  0.027,  1.002,  0.255, -0.030,  0.094
44, -5.204,  2.019, -0.112,  -0.156,  0.060,  0.973,  0.255, -0.030,  0.094
45, -1.675,  3.103, -2.894,  -0.156,  0.060,  0.973,  0.257, -0.006,  0.102
46, -1.675,  3.103, -2.894,  -0.125,  0.058,  0.940,  0.257, -0.006,  0.102
47, -4.127,  2.931, -3.409,  -0.125,  0.058,  0.940,  0.257, -0.006,  0.102
48, -8.217,  1.914, -2.938,  -0.150,  0.062,  0.995,  0.250, -0.015,  0.096
49, -8.217,  1.914, -2.938,  -0.150,  0.054,  0.943,  0.250, -0.015,  0.096
50,-16.284, -0.591, -4.322,  -0.150,  0.054,  0.943,  0.250, -0.015,  0.096
51,-16.284, -0.591, -4.322,  -0.145,  0.032,  0.971,  0.250, -0.031,  0.071
52,-15.754, -1.622, -4.381,  -0.161,  0.014,  1.045,  0.253, -0.016,  0.071
53,-15.754, -1.622, -4.381,  -0.161,  0.014,  1.045,  0.253, -0.016,  0.071
54,-12.382, -0.927, -4.307,  -0.144,  0.036,  0.988,  0.253, -0.016,  0.071
55, -6.325,  2.400, -4.972,  -0.129,  0.051,  0.954,  0.258, -0.017,  0.097
56, -6.325,  2.400, -4.972,  -0.129,  0.051,  0.954,  0.258, -0.017,  0.097
57, -6.049,  2.662, -4.927,  -0.147,  0.033,  0.978,  0.258, -0.017,  0.097
58, -5.241,  2.624, -5.054,  -0.124,  0.048,  0.952,  0.258, -0.021,  0.106
59, -5.241,  2.624, -5.054,  -0.124,  0.048,  0.952,  0.258, -0.021,  0.106
60, -5.002,  2.669, -5.017,  -0.150,  0.035,  0.994,  0.258, -0.021,  0.106
61, -4.695,  2.430, -5.002,  -0.143,  0.035,  0.984,  0.252, -0.005,  0.103
62, -4.695,  2.430, -5.002,  -0.137,  0.040,  0.977,  0.252, -0.005,  0.103
63, -4.725,  2.647, -5.017,  -0.137,  0.040,  0.977,  0.252, -0.005,  0.103
64, -4.725,  2.647, -5.017,  -0.169,  0.026,  1.036,  0.251, -0.021,  0.109
65, -4.449,  2.176, -4.718,  -0.141,  0.039,  0.976,  0.251, -0.021,  0.109
66, -4.808,  2.385, -4.718,  -0.141,  0.039,  0.976,  0.251, -0.021,  0.109
67, -4.808,  2.385, -4.718,  -0.156,  0.030,  1.012,  0.255,  0.006,  0.110
68, -4.426,  2.535, -4.695,  -0.146,  0.037,  0.979,  0.255,  0.006,  0.110
69, -4.718,  2.692, -4.748,  -0.146,  0.037,  0.979,  0.260,  0.004,  0.091
70, -4.718,  2.692, -4.875,  -0.143,  0.037,  0.982,  0.260,  0.004,  0.091
71, -4.897,  2.961, -4.875,  -0.149,  0.035,  0.996,  0.260,  0.004,  0.091
72, -4.890,  2.632, -4.396,  -0.128,  0.043,  0.949,  0.256, -0.013,  0.104
73, -4.890,  2.632, -4.396,  -0.128,  0.043,  0.949,  0.256, -0.013,  0.104
74, -5.316,  2.879, -4.419,  -0.141,  0.040,  0.976,  0.256, -0.013,  0.104
75, -4.867,  2.796, -4.509,  -0.141,  0.040,  0.976,  0.253,  0.001,  0.103
76, -4.867,  2.796, -4.509,  -0.150,  0.036,  1.003,  0.253,  0.001,  0.103
77, -4.434,  2.452, -4.651,  -0.151,  0.034,  1.000,  0.253,  0.001,  0.103
78, -0.262,  4.082, -4.023,  -0.198,  0.088,  0.922,  0.254, -0.002,  0.106
79, -0.262,  4.082, -4.023,  -0.274,  0.170,  0.953,  0.254, -0.002,  0.106
80, 31.447, 14.049, 20.531,  -0.274,  0.170,  0.953,  0.256, -0.018,  0.072
81, -7.267,  3.985, 44.973,  -0.147,  0.049,  1.053,  0.256, -0.018,  0.072
82, -7.267,  3.985, 44.973,  -0.175,  0.105,  0.938,  0.256, -0.018,  0.072
83,  2.505,  6.864, 50.872,  -0.175,  0.105,  0.938,  0.258, -0.016,  0.082
84, -0.972,  5.832, 49.728,  -0.200,  0.067,  1.007,  0.258, -0.016,  0.082
85, -0.972,  5.832, 49.728,  -0.113,  0.086,  1.039,  0.258, -0.016,  0.082
86, -1.062,  4.980, 40.651,  -0.081,  0.020,  1.018,  0.257, -0.015,  0.105
87, -1.839,  3.858, 31.290,  -0.160,  0.123,  0.914,  0.257, -0.015,  0.105
88, -3.200,  4.501, 22.161,  -0.160,  0.123,  0.914,  0.258, -0.035,  0.075
89, -3.200,  4.501, 22.161,  -0.094,  0.061,  1.056,  0.258, -0.035,  0.075
90, -3.589,  3.200, 18.797,  -0.199,  0.058,  0.984,  0.258, -0.035,  0.075
91, -4.830,  3.537, 17.458,  -0.080, -0.010,  0.965,  0.259, -0.014,  0.083
92, -4.830,  3.537, 17.458,  -0.080, -0.010,  0.965,  0.259, -0.014,  0.083
93, -7.724,  2.654, 13.249,  -0.074, -0.096,  0.999,  0.259, -0.014,  0.083
94, -7.724,  2.654, 13.249,  -0.074, -0.096,  0.999,  0.258, -0.034,  0.084
95, -5.817,  2.587,  6.348,  -0.148, -0.093,  1.046,  0.258, -0.034,  0.084
96, -6.363,  2.512,  3.806,  -0.169,  0.092,  0.984,  0.258, -0.034,  0.084
97, -6.363,  2.512,  3.806,  -0.169,  0.092,  0.984,  0.254, -0.025,  0.095
98,-28.315, -4.606,  0.837,  -0.177,  0.038,  1.033,  0.254, -0.025,  0.095
99,-28.315, -4.606,  0.837,  -0.177,  0.038,  1.033,  0.254, -0.025,  0.095
100,-15.821, -1.794, -2.699,  -0.160, -0.047,  0.956,  0.254, -0.025,  0.095
101, -8.217,  1.555,  0.531,  -0.197,  0.017,  1.045,  0.256, -0.007,  0.102
102, -8.217,  1.555,  0.531,  -0.197,  0.017,  1.045,  0.256, -0.007,  0.102
103, -6.699,  2.026,  5.817,  -0.185, -0.048,  0.988,  0.256, -0.024,  0.087
104, -4.606,  2.774,  7.925,  -0.158, -0.025,  0.984,  0.256, -0.024,  0.087
105, -4.606,  2.774,  7.925,  -0.184, -0.021,  1.005,  0.256, -0.024,  0.087
106, -4.202,  3.140, 11.200,  -0.184, -0.021,  1.005,  0.257, -0.022,  0.108
107, -4.202,  3.140, 11.200,  -0.194,  0.029,  0.982,  0.257, -0.022,  0.108
108, -3.828,  4.112,  6.281,  -0.217,  0.035,  1.008,  0.257, -0.022,  0.108
109, -3.828,  4.112,  6.281,  -0.217,  0.035,  1.008,  0.257, -0.022,  0.108
110, -4.553,  3.551,  2.415,  -0.170,  0.039,  0.957,  0.253, -0.013,  0.079
111, -4.037,  2.579,  0.097,  -0.199,  0.053,  1.022,  0.253, -0.013,  0.079
112, -4.037,  2.579,  0.097,  -0.199,  0.053,  1.022,  0.253, -0.013,  0.079
113, -4.718,  2.983, -0.060,  -0.169,  0.065,  0.984,  0.256, -0.017,  0.094
114, -4.718,  2.983, -0.060,  -0.169,  0.065,  0.984,  0.256, -0.017,  0.094
115, -3.701,  2.789, -0.770,  -0.122,  0.064,  0.953,  0.256, -0.017,  0.094
116, -5.219,  3.529, -1.922,  -0.142,  0.054,  1.009,  0.256, -0.008,  0.085
117, -5.219,  3.529, -1.922,  -0.142,  0.054,  1.009,  0.256, -0.008,  0.085
118, -4.703,  2.400, -5.331,  -0.112,  0.044,  0.995,  0.256, -0.008,  0.085
119, -4.837,  3.140, -8.060,  -0.081,  0.073,  0.931,  0.258, -0.018,  0.081
120, -4.837,  3.140, -8.060,  -0.081,  0.073,  0.931,  0.258, -0.018,  0.081
121, -5.421,  2.475,-10.438,  -0.088,  0.063,  0.991,  0.258, -0.025,  0.104
122, -4.082,  1.907, -8.337,  -0.204,  0.112,  1.023,  0.258, -0.025,  0.104
123, -4.082,  1.907, -8.337,  -0.292,  0.155,  0.984,  0.258, -0.025,  0.104
124, -4.299,  3.409,  8.486,  -0.292,  0.155,  0.984,  0.261, -0.037,  0.104
125, -5.346,  4.075, 21.690,  -0.086,  0.059,  0.946,  0.261, -0.037,  0.104
126, -4.015,  3.679, 20.187,  -0.111, -0.014,  0.996,  0.261, -0.037,  0.104
127, -4.015,  3.679, 20.187,  -0.121, -0.001,  1.020,  0.256, -0.035,  0.093
128, -3.013,  3.237, 14.879,  -0.121, -0.001,  1.020,  0.256, -0.035,  0.093
129, -3.013,  3.237, 14.879,  -0.159,  0.053,  0.976,  0.256, -0.035,  0.093
130, -4.553,  3.305, 11.544,  -0.156,  0.053,  0.935,  0.259, -0.018,  0.083
131, -4.912,  3.335,  9.757,  -0.165,  0.038,  0.994,  0.259, -0.018,  0.083
132, -4.209,  3.073,  5.862,  -0.165,  0.038,  0.994,  0.260, -0.048,  0.089
133, -5.451,  2.871,  2.183,  -0.152,  0.042,  0.967,  0.260, -0.048,  0.089
134, -5.451,  2.871,  2.183,  -0.150,  0.042,  0.982,  0.260, -0.048,  0.089
135, -3.701,  3.828,  2.654,  -0.136,  0.011,  1.011,  0.261, -0.021,  0.089
136, -3.110,  3.641,  6.841,  -0.134,  0.062,  0.953,  0.261, -0.021,  0.089
137, -3.110,  3.641,  6.841,  -0.134,  0.062,  0.953,  0.261, -0.021,  0.089
138, -6.938,  1.727,  3.028,  -0.211,  0.071,  1.030,  0.257, -0.011,  0.076
139, -7.066,  1.779,  3.028,  -0.211,  0.071,  1.030,  0.257, -0.011,  0.076
140, -4.254,  2.751,  2.236,  -0.173,  0.064,  0.996,  0.257, -0.011,  0.076
141, -3.537,  3.806,  9.690,  -0.139,  0.070,  0.973,  0.260, -0.032,  0.099
142, -3.537,  3.806,  9.690,  -0.139,  0.070,  0.973,  0.260, -0.032,  0.099
143, -2.707,  4.703, 22.184,  -0.153,  0.061,  0.979,  0.257, -0.025,  0.058
144, -2.243,  4.673, 36.846,  -0.165,  0.063,  1.038,  0.257, -0.025,  0.058
145, -2.243,  4.673, 36.846,  -0.072,  0.102,  0.993,  0.257, -0.025,  0.058
146,  3.021,  3.985, 51.964,  -0.072,  0.102,  0.993,  0.256, -0.024,  0.068
147,  3.021,  3.985, 51.964,  -0.149,  0.111,  1.018,  0.256, -0.024,  0.068
148,  8.456, -0.411, 67.052,  -0.149,  0.111,  1.018,  0.256, -0.024,  0.068
149, 11.671, -7.963, 73.961,  -0.145,  0.123,  1.031,  0.256, -0.024,  0.068
150, 11.671, -7.963, 73.961,  -0.122,  0.109,  1.080,  0.256, -0.032,  0.062
151, 10.482,-17.877, 78.948,  -0.122,  0.109,  1.080,  0.256, -0.032,  0.062
152, 10.482,-17.877, 78.948,  -0.100,  0.104,  1.062,  0.249, -0.047,  0.095
153,-18.931, -9.339, 91.681,  -0.071,  0.068,  1.067,  0.249, -0.047,  0.095
154,-18.931, -9.339,104.309,  -0.071,  0.068,  1.067,  0.249, -0.047,  0.095
155,-19.477,-10.355,104.309,  -0.086,  0.173,  1.136,  0.249, -0.047,  0.095
156, 13.481,-25.421,105.887,  -0.063,  0.282,  1.013,  0.243, -0.052,  0.102
157, 13.481,-25.421,105.887,  -0.063,  0.282,  1.013,  0.243, -0.052,  0.102
158, 22.662,-33.885,113.057,  -0.068,  0.260,  1.033,  0.232, -0.078,  0.049
159, 24.703,-31.978,124.519,  -0.108,  0.231,  1.056,  0.232, -0.078,  0.049
160, 33.676,-31.619,132.212,  -0.072,  0.280,  0.965,  0.232, -0.078,  0.049
161, 33.676,-31.619,132.212,  -0.072,  0.280,  0.965,  0.217, -0.089,  0.074
162, 35.605,-30.947,143.271,  -0.079,  0.331,  0.992,  0.217, -0.089,  0.074
163, 35.605,-30.947,145.551,  -0.034,  0.463,  0.924,  0.217, -0.089,  0.074
164, 47.799,-39.986,145.551,  -0.034,  0.463,  0.924,  0.203, -0.101,  0.089
165, 39.507,-24.404,139.988,  -0.002,  0.295,  0.938,  0.203, -0.101,  0.089
166, 39.507,-24.404,139.988,  -0.022,  0.294,  1.010,  0.203, -0.101,  0.089
167, 29.705,-17.892,141.902,  -0.022,  0.294,  1.010,  0.203, -0.101,  0.073
168, 29.705,-17.892,141.902,   0.045,  0.412,  0.982,  0.188, -0.109,  0.066
169, 25.115,-16.127,148.018,   0.045,  0.441,  0.991,  0.188, -0.109,  0.066
170, 19.283,-16.404,159.174,   0.055,  0.441,  0.991,  0.171, -0.141,  0.070
171, 19.283,-16.404,159.174,   0.004,  0.393,  1.026,  0.171, -0.141,  0.070
172, 21.473,-12.367,167.750,   0.032,  0.397,  0.938,  0.171, -0.141,  0.070
173, 27.350, -8.546,167.892,   0.032,  0.397,  0.938,  0.154, -0.158,  0.055
174, 27.350, -8.546,167.892,  -0.023,  0.328,  0.979,  0.154, -0.158,  0.055
175, 35.993, -7.133,162.531,  -0.023,  0.328,  0.920,  0.154, -0.158,  0.055
176, 35.993, -7.133,162.531,  -0.024,  0.242,  0.920,  0.154, -0.191,  0.019
177, 42.065, -2.602,152.437,  -0.083,  0.130,  1.000,  0.130, -0.191,  0.019
178, 42.065, -2.602,144.781,  -0.083,  0.130,  1.000,  0.130, -0.191,  0.019
179, 41.721,  7.454,143.831,  -0.009,  0.153,  1.002,  0.104, -0.208,  0.038
180, 29.728, 15.021,148.459,   0.033,  0.192,  1.091,  0.104, -0.208,  0.038
181, 17.728, 18.131,156.863,   0.042,  0.216,  1.105,  0.104, -0.208,  0.038
182, 17.728, 18.131,156.863,   0.042,  0.216,  1.105,  0.062, -0.238,  0.011
183, 11.305, 19.709,158.979,   0.018,  0.223,  1.067,  0.062, -0.238,  0.011
184,  5.152, 20.442,151.779,   0.033,  0.210,  0.992,  0.062, -0.238,  0.011
185,  5.152, 20.442,151.779,  -0.026,  0.167,  1.047,  0.009, -0.299,  0.001
186,  4.411, 20.987,145.050,  -0.026,  0.167,  1.047,  0.009, -0.299,  0.001
187,  5.174, 23.335,136.639,  -0.048,  0.172,  0.968, -0.079, -0.349, -0.059
188,  5.174, 23.335,136.639,   0.003,  0.164,  0.895, -0.079, -0.349, -0.059
189,  0.770, 28.801,136.534,  -0.077,  0.118,  0.921, -0.079, -0.349, -0.059
190, -2.961, 24.479,146.411,  -0.077,  0.118,  0.921, -0.216, -0.396, -0.203
191, -5.578, 11.253,146.530,  -0.054,  0.110,  0.964, -0.216, -0.396, -0.203
192, -5.578, 11.253,146.530,   0.013,  0.160,  1.015, -0.216, -0.396, -0.203
193, 10.752, 25.900,103.472,  -0.033,  0.113,  0.924, -0.380, -0.364, -0.443
194, 10.752, 25.900,103.472,  -0.033,  0.113,  0.924, -0.380, -0.364, -0.443
195, 24.973, 16.352,103.412,  -0.032,  0.140,  0.985, -0.380, -0.364, -0.443
196, 17.952, 23.171,117.049,  -0.038,  0.139,  1.030, -0.516, -0.224, -0.724
197, 21.107, 32.188,110.156,  -0.038,  0.123,  0.961, -0.516, -0.224, -0.724
198, 21.107, 32.188,110.156,  -0.085,  0.124,  0.961, -0.604, -0.021, -0.937
199, 15.312, 34.304,116.137,  -0.081,  0.111,  0.994, -0.604, -0.021, -0.937
200,  2.445, 47.066,121.169,  -0.085,  0.093,  0.954, -0.604, -0.021, -0.937
201,  2.445, 47.066,121.169,  -0.115,  0.106,  0.979, -0.646,  0.231, -1.103
202,-10.034, 58.932,125.573,  -0.115,  0.106,  0.979, -0.646,  0.231, -1.103
203,-10.034, 58.932,125.573,  -0.129,  0.094,  0.985, -0.646,  0.231, -1.103
204,-20.838, 61.601,130.179,  -0.129,  0.094,  0.985, -0.580,  0.520, -1.269
205,-22.670, 53.212,132.100,  -0.150,  0.044,  0.985, -0.580,  0.520, -1.269
206,-22.670, 53.212,132.100,  -0.145, -0.039,  1.063, -0.580,  0.520, -1.269
207, -6.722, 35.208,123.450,  -0.145, -0.039,  1.063, -0.326,  0.713, -1.264
208, 10.737, 19.223,113.475,  -0.163, -0.066,  1.042, -0.326,  0.713, -1.264
209, 10.737, 19.223,113.475,  -0.194, -0.049,  1.030, -0.326,  0.713, -1.264
210, 20.068,  8.023, 88.869,  -0.194, -0.049,  1.030, -0.002,  0.756, -1.100
211, 20.068,  8.023, 81.213,  -0.168, -0.057,  0.974, -0.002,  0.756, -1.100
212, 16.524,  7.978, 82.103,  -0.158,  0.011,  0.975, -0.002,  0.756, -1.100
213,  2.639, 22.318, 85.819,  -0.203,  0.053,  0.948,  0.284,  0.639, -0.825
214,  2.639, 22.318, 85.819,  -0.203,  0.053,  0.948,  0.284,  0.639, -0.825
215, -4.516, 21.840, 80.323,  -0.182,  0.064,  0.934,  0.284,  0.639, -0.825
216,  2.550, 16.172, 63.972,  -0.167,  0.050,  1.010,  0.444,  0.473, -0.580
217, 15.170, 10.797, 56.009,  -0.167,  0.050,  1.010,  0.444,  0.473, -0.580
218, 15.170, 10.797, 56.009,  -0.122,  0.074,  0.999,  0.444,  0.473, -0.580
219, 14.789, 12.883, 58.880,  -0.127,  0.073,  1.034,  0.510,  0.291, -0.336
220, 14.789, 12.883, 58.880,  -0.127,  0.073,  1.034,  0.510,  0.291, -0.336
221,  7.978, 13.660, 57.504,  -0.140,  0.070,  0.994,  0.510,  0.291, -0.336
222,  4.695,  8.785, 53.145,  -0.142,  0.077,  0.940,  0.510,  0.156, -0.186
223,  2.116,  5.981, 55.956,  -0.157,  0.106,  0.963,  0.510,  0.156, -0.186
224,  2.116,  5.981, 55.956,  -0.157,  0.106,  0.963,  0.474,  0.041, -0.105
225, -5.682, 10.774, 60.824,  -0.099,  0.125,  0.992,  0.474,  0.041, -0.105
226, -5.682, 10.774, 60.824,  -0.059,  0.111,  1.047,  0.474,  0.041, -0.105
227,-13.331, 18.677, 66.813,  -0.027,  0.113,  1.055,  0.434, -0.039, -0.070
228,-12.778, 23.462, 71.224,  -0.027,  0.113,  1.055,  0.434, -0.039, -0.070
229,-12.778, 23.462, 71.224,  -0.134,  0.096,  1.102,  0.434, -0.039, -0.070
230, -8.666, 23.492, 74.192,  -0.181,  0.062,  1.082,  0.375, -0.100, -0.016
231, -8.666, 23.492, 74.192,  -0.174,  0.062,  1.082,  0.375, -0.100, -0.016
232, -7.881, 21.212, 69.736,  -0.550, -0.113,  0.965,  0.375, -0.100, -0.016
233,-16.778, 21.062, 31.403,  -0.051, -0.127,  1.142,  0.330, -0.120,  0.005
234,-30.535,  2.908, 22.146,  -0.051, -0.127,  0.889,  0.330, -0.120,  0.005
235,-30.535,  2.908, 22.146,  -0.405, -0.135,  0.889,  0.330, -0.120,  0.005
236,-32.584, 23.672, 19.283,  -0.194, -0.062,  1.054,  0.298, -0.129, -0.027
237,-32.584, 23.672,  8.494,  -0.194, -0.062,  1.054,  0.298, -0.129, -0.027
238,-40.218, 29.361,  8.494,  -0.191, -0.005,  1.148,  0.298, -0.129, -0.027
239,-40.218, 29.361,  8.494,  -0.191, -0.005,  1.148,  0.276, -0.143, -0.018
240,-42.521, 16.591, 20.778,  -0.157,  0.093,  1.109,  0.276, -0.143, -0.018
241,-49.295,  6.744, 31.649,  -0.121,  0.084,  1.031,  0.276, -0.143, -0.018
242,-49.295,  6.744, 31.649,  -0.121,  0.084,  1.031,  0.252, -0.138, -0.015
243,-41.474,  0.568, 36.943,  -0.139,  0.109,  1.019,  0.252, -0.138, -0.015
244,-41.474,  0.568, 36.943,  -0.124,  0.136,  1.021,  0.252, -0.138, -0.015
245,-28.644, -3.522, 42.827,  -0.124,  0.136,  1.021,  0.232, -0.160, -0.014
246,-21.062, -2.123, 43.171,  -0.118,  0.091,  1.118,  0.232, -0.160, -0.014
247,-21.062, -2.123, 43.171,  -0.118,  0.091,  1.118,  0.232, -0.160, -0.014
248,-18.767,  3.910, 41.481,  -0.089,  0.031,  1.073,  0.232, -0.160, -0.014
249,-18.767,  3.910, 41.481,  -0.089,  0.031,  1.073,  0.212, -0.146, -0.012
250,-18.767,  3.910, 41.481,  -0.131,  0.041,  1.014,  0.212, -0.146, -0.012
251,-18.034, -1.338, 41.182,  -0.100,  0.079,  0.945,  0.212, -0.146, -0.012
252,-20.531, -3.514, 46.386,  -0.100,  0.079,  0.945,  0.194, -0.118, -0.028
253,-20.531, -3.514, 46.386,  -0.093,  0.129,  1.001,  0.194, -0.118, -0.028
254,-25.825,  0.359, 57.983,  -0.052,  0.176,  0.958,  0.194, -0.118, -0.028
255,-28.285,  1.204, 69.198,  -0.052,  0.176,  0.958,  0.181, -0.150, -0.008
256,-18.288,  6.378, 68.024,  -0.070,  0.130,  0.974,  0.181, -0.150, -0.008
257,-18.288,  6.378, 68.024,  -0.052,  0.125,  0.923,  0.181, -0.150, -0.008
258, -7.544,  8.808, 63.987,  -0.072,  0.100,  0.999,  0.161, -0.137, -0.024
259, -7.544,  8.808, 66.828,  -0.072,  0.100,  0.999,  0.161, -0.137, -0.024
260, -8.023,  4.015, 66.828,  -0.062,  0.067,  0.917,  0.152, -0.139, -0.047
261,-11.200,  0.979, 66.596,  -0.110,  0.010,  0.941,  0.152, -0.139, -0.047
262,-10.707,  2.624, 65.826,  -0.095,  0.016,  0.869,  0.152, -0.139, -0.047
263,-10.707,  2.624, 65.826,  -0.131,  0.060,  0.824,  0.141, -0.131, -0.025
264,-11.335,  4.434, 64.712,  -0.131,  0.060,  0.824,  0.141, -0.131, -0.025
265,-12.673, 23.634, 73.355,  -0.134,  0.175,  0.583,  0.141, -0.131, -0.025
266,-12.673, 23.634, 73.355,  -0.139, -0.009,  0.917,  0.131, -0.127, -0.033
267,-17.533, 43.926, 77.564,  -0.139, -0.009,  0.917,  0.131, -0.127, -0.033
268,-17.533, 43.926, 80.435,  -0.111, -0.008,  0.857,  0.131, -0.127, -0.033
269, -4.785, 53.960, 80.435,  -0.111, -0.008,  0.857,  0.131, -0.139, -0.025
270, -1.854, 56.106, 86.552,  -0.123, -0.030,  0.938,  0.131, -0.139, -0.025
271, -3.073, 55.448, 86.716,  -0.181, -0.062,  0.996,  0.131, -0.139, -0.025
272, -3.073, 55.448, 86.716,  -0.141, -0.049,  0.894,  0.130, -0.119, -0.035
273, -0.194, 50.394, 81.430,  -0.141, -0.116,  0.923,  0.130, -0.119, -0.035
274, -0.336, 51.882, 80.518,  -0.255, -0.116,  0.923,  0.127, -0.142, -0.028
275, -0.336, 51.882, 80.518,  -0.297, -0.087,  0.864,  0.127, -0.142, -0.028
276,-12.247, 56.091, 76.682,  -0.297, -0.087,  0.864,  0.127, -0.142, -0.028
277,-12.247, 56.091, 76.682,  -0.310, -0.117,  0.901,  0.127, -0.142, -0.028
278,-18.109, 58.446, 65.691,  -0.280, -0.097,  0.874,  0.132, -0.145, -0.033
279,-17.189, 56.996, 58.005,  -0.280, -0.097,  0.874,  0.132, -0.145, -0.033
280,-17.189, 56.996, 58.005,  -0.274, -0.079,  1.002,  0.132, -0.145, -0.033
281,-13.638, 51.448, 54.162,  -0.263, -0.038,  1.065,  0.132, -0.118, -0.040
282, -7.858, 44.480, 49.063,  -0.263, -0.038,  1.065,  0.132, -0.118, -0.040
283, -7.858, 44.480, 49.063,  -0.241,  0.000,  1.029,  0.132, -0.118, -0.040
284, -5.765, 36.352, 47.336,  -0.251,  0.031,  1.042,  0.129, -0.132, -0.038
285, -5.765, 36.352, 47.336,  -0.251,  0.031,  1.042,  0.129, -0.132, -0.038
286, -5.660, 26.034, 44.345,  -0.235,  0.033,  0.996,  0.128, -0.139, -0.054
287, -3.297, 15.357, 40.898,  -0.247, -0.015,  1.064,  0.128, -0.139, -0.054
288, -3.297, 15.357, 40.898,  -0.256, -0.036,  1.070,  0.128, -0.139, -0.054
289, -6.236,  7.118, 37.833,  -0.256, -0.036,  1.070,  0.126, -0.134, -0.044
