Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
479, -7.260,  6.811,-18.363,  -0.117,  0.021,  0.850, -0.260, -0.304,  0.308
480,  2.550,  0.292, -8.920,  -0.157,  0.158,  1.032, -0.254, -0.316,  0.320
481, 19.141,-36.352,-14.699,  -0.049, -0.055,  0.606, -0.266, -0.324,  0.298
482, 14.116,-20.561,-24.315,   0.077,  0.207,  0.528, -0.273, -0.344,  0.274
483,-17.645, 15.163, -6.796,   0.086,  0.209,  0.734, -0.273, -0.355,  0.263
484,-38.117, 51.396,-13.653,  -0.045,  0.217,  1.125, -0.245, -0.346,  0.293
485,-29.219, 51.971, -7.193,  -0.204,  0.031,  1.196, -0.212, -0.344,  0.330
486, -2.123, 24.606,-13.750,  -0.480,  0.229,  1.229, -0.174, -0.348,  0.350
487, 11.200,  2.901, 16.127,  -0.408,  0.092,  1.300, -0.153, -0.346,  0.355
488, 15.402,-18.984,-29.840,  -0.438,  0.194,  1.475, -0.157, -0.335,  0.338
489, 14.849, 27.290,-33.339,  -0.258,  0.222,  1.040, -0.154, -0.350,  0.330
490,-17.825,-23.126,-12.621,  -0.112,  0.017,  1.057, -0.190, -0.311,  0.333
491, -1.929,  1.936,-33.287,  -0.106,  0.029,  0.984, -0.179, -0.314,  0.336
492, -5.376,  3.365, -5.069,  -0.145,  0.036,  0.973, -0.172, -0.322,  0.337
493, -5.540,  3.095, -4.613,  -0.151,  0.027,  0.994, -0.170, -0.317,  0.339
494, -5.174,  2.886, -4.479,  -0.148,  0.031,  0.981, -0.172, -0.318,  0.336
495, -5.189,  3.088, -4.404,  -0.149,  0.034,  0.985, -0.173, -0.320,  0.339
496, -5.211,  3.193, -4.426,  -0.144,  0.031,  0.990, -0.170, -0.318,  0.337
497, -5.039,  2.811, -4.486,  -0.148,  0.033,  0.980, -0.177, -0.318,  0.345
498, -5.009,  3.051, -4.269,  -0.141,  0.037,  0.969, -0.174, -0.320,  0.337
