Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
0, -3.768,  2.408, -4.815,  -0.125,  0.017,  0.997, -0.104, -0.123,  0.116
0, -2.841,  2.049, -4.628,  -0.124,  0.020,  0.993, -0.102, -0.120,  0.116
0, -3.686,  2.587, -4.045,  -0.118,  0.020,  0.979, -0.103, -0.117,  0.128
0, -5.107,  2.774, -4.957,  -0.116,  0.014,  0.964, -0.098, -0.114,  0.120
0, -8.524,  2.303,-10.400,  -0.088, -0.063,  0.973, -0.100, -0.114,  0.142
0,-20.157,  1.884,-16.187,  -0.126,  0.044,  0.978, -0.101, -0.113,  0.122
0,-19.410,-22.214,  8.284,  -0.016, -0.012,  1.164, -0.105, -0.108,  0.115
0,-40.173,-38.917,-26.909,  -0.023, -0.116,  0.938, -0.138, -0.104,  0.062
0,-63.635,-29.892,-15.260,  -0.004, -0.229,  0.831, -0.160, -0.098,  0.043
0,-51.538,-17.795, 35.904,   0.206, -0.255,  0.925, -0.175, -0.075,  0.003
0,  4.374, -5.495, 12.972,   0.051, -0.389,  0.841, -0.181, -0.085, -0.003
0,  8.524,  9.368,  8.688,   0.072, -0.245,  0.990, -0.188, -0.075, -0.002
0, 64.315,  7.716,  2.707,  -0.059, -0.189,  1.086, -0.200, -0.077, -0.008
0, 79.538, -1.600, 32.419,   0.003, -0.123,  0.926, -0.212, -0.057, -0.004
0, 44.061, 16.613, 33.975,  -0.038,  0.084,  0.912, -0.216, -0.013,  0.020
0, 31.074, -2.116, 32.322,  -0.006,  0.017,  0.949, -0.207, -0.016,  0.064
0, 32.973, -1.249, 30.431,   0.012,  0.159,  0.998, -0.200,  0.001,  0.110
0, 22.789, 16.068, 37.795,   0.041,  0.150,  0.871, -0.185,  0.010,  0.126
0, 11.866, 15.320, 45.504,  -0.010,  0.120,  0.939, -0.164,  0.024,  0.169
0,  8.023, 25.675, 52.166,  -0.016,  0.147,  0.912, -0.132,  0.050,  0.211
0,  0.142, 29.601, 52.196,  -0.047,  0.165,  0.938, -0.098,  0.077,  0.236
0,-38.438, 10.303, 48.233,  -0.056,  0.115,  0.970, -0.062,  0.107,  0.271
0,-18.864, 17.339, 39.261,  -0.064,  0.068,  0.966, -0.026,  0.134,  0.279
0,-10.251, 15.589, 32.599,  -0.039,  0.041,  1.002,  0.010,  0.145,  0.278
0,  4.553,  9.675, 34.491,  -0.042,  0.012,  1.005,  0.039,  0.148,  0.315
0,  8.658,  7.933, 19.694,  -0.025,  0.030,  1.005,  0.055,  0.142,  0.329
0, -6.550, -0.725, 22.415,  -0.085,  0.015,  0.942,  0.075,  0.124,  0.316
0,  3.604,  9.914,  3.260,  -0.120,  0.072,  0.990,  0.084,  0.134,  0.341
0, -3.394,  8.920,  1.892,  -0.087,  0.101,  0.961,  0.094,  0.126,  0.339
0,  1.779,  6.251, -3.335,  -0.100,  0.073,  0.994,  0.108,  0.122,  0.349
0,  0.030,  6.774, -7.641,  -0.032,  0.157,  0.985,  0.108,  0.116,  0.351
0, -6.228, -1.465, -7.372,  -0.093,  0.140,  0.909,  0.109,  0.123,  0.354
0, -4.703,  4.030, -7.275,  -0.144,  0.135,  1.001,  0.108,  0.118,  0.347
0, -4.389,  3.641,-10.983,  -0.171,  0.125,  1.047,  0.113,  0.119,  0.353
0, -8.613,  2.430, -6.228,  -0.174,  0.086,  1.048,  0.116,  0.125,  0.355
0,  0.292, -3.260, -7.746,  -0.183,  0.074,  0.997,  0.108,  0.116,  0.368
0,  0.052, -4.471, -9.944,  -0.183,  0.079,  0.933,  0.101,  0.120,  0.376
0,  0.553,  1.720,-10.266,  -0.155,  0.113,  0.956,  0.093,  0.122,  0.358
0,  1.338,  2.408,-11.357,  -0.111,  0.093,  0.967,  0.094,  0.112,  0.380
0,  2.677,  5.039,-15.567,  -0.085,  0.129,  0.983,  0.090,  0.109,  0.400
0,  3.021,  3.985,-12.404,  -0.113,  0.201,  0.928,  0.086,  0.101,  0.388
0, -1.772,  5.593, -9.316,  -0.147,  0.198,  0.915,  0.084,  0.094,  0.393
0, -1.779,  2.168, -7.335,  -0.159,  0.179,  0.961,  0.076,  0.091,  0.383
0, -2.729, -1.017,-11.380,  -0.157,  0.207,  0.960,  0.068,  0.085,  0.407
0, -0.972, -3.454,-13.279,  -0.173,  0.208,  0.988,  0.061,  0.089,  0.396
0,-12.180, -3.701,-15.492,  -0.131,  0.198,  1.019,  0.047,  0.079,  0.399
0, -2.108, -5.981, -4.374,  -0.127,  0.185,  0.948,  0.032,  0.078,  0.396
0, -7.604, -2.938,  1.002,  -0.141,  0.165,  0.959,  0.026,  0.067,  0.389
0, -3.768,  0.112,  2.475,  -0.117,  0.138,  0.990,  0.024,  0.062,  0.410
0, -5.234,  0.733,  0.658,  -0.104,  0.101,  0.940,  0.021,  0.058,  0.394
0, -2.744,  0.493, -6.438,  -0.060,  0.098,  0.979,  0.024,  0.055,  0.404
0, -5.480,  0.269, -9.032,  -0.088,  0.121,  0.961,  0.013,  0.046,  0.401
0,-12.539, -5.907, -4.426,  -0.096,  0.145,  1.025,  0.006,  0.052,  0.401
0,-10.086, -2.221, -8.710,  -0.023,  0.089,  0.972,  0.000,  0.050,  0.383
0, -8.643,  5.309,-15.761,   0.003,  0.149,  1.031, -0.013,  0.054,  0.378
0, -4.322, -0.351,-10.946,  -0.058,  0.100,  0.958, -0.031,  0.049,  0.367
0,-11.260, 11.036,-14.684,  -0.100,  0.058,  0.907, -0.043,  0.068,  0.374
0, -1.421, 15.828,-10.445,  -0.122,  0.104,  0.996, -0.023,  0.069,  0.398
0,  9.152,  4.867, -6.991,  -0.117,  0.138,  1.065, -0.008,  0.060,  0.416
0,  0.052, -2.811, -0.867,  -0.132,  0.121,  0.965, -0.005,  0.060,  0.411
0, -5.989, -5.047, -3.993,  -0.146,  0.118,  0.957, -0.007,  0.068,  0.401
0,  4.419,  1.129, -4.075,  -0.120,  0.127,  0.950, -0.013,  0.076,  0.395
0, -2.475,  3.073, -0.396,  -0.129,  0.141,  1.015, -0.014,  0.055,  0.387
0,  0.037, -0.456, -1.279,  -0.097,  0.141,  0.989, -0.023,  0.039,  0.377
0,  0.561, -7.537, -6.490,  -0.071,  0.145,  0.920, -0.030,  0.038,  0.376
0, -0.239, -0.942, -3.447,  -0.072,  0.215,  0.958, -0.037,  0.034,  0.379
0, -3.387,  1.936,  1.114,  -0.089,  0.199,  1.006, -0.038,  0.012,  0.378
0, -2.826,  1.189,  2.968,  -0.067,  0.176,  0.991, -0.041, -0.000,  0.364
0, -4.411,  0.793,  6.826,  -0.053,  0.143,  0.993, -0.035, -0.024,  0.362
0,  1.077, -4.456, -2.475,  -0.047,  0.139,  0.946, -0.037, -0.033,  0.363
0, -1.510,  2.445,  0.090,  -0.053,  0.146,  0.892, -0.044, -0.039,  0.332
0, -2.871,  8.830,  1.735,  -0.019,  0.175,  0.937, -0.040, -0.060,  0.342
0, -2.460,  6.131,  0.015,  -0.047,  0.176,  0.978, -0.034, -0.064,  0.344
0, -6.206, -1.899,  2.602,  -0.059,  0.175,  1.013, -0.029, -0.057,  0.326
0, -6.228,  2.288,  6.221,  -0.050,  0.176,  0.909, -0.022, -0.056,  0.341
0, -4.262,  4.337, -0.120,  -0.070,  0.167,  0.966, -0.018, -0.060,  0.333
0,  1.361, 11.447,  5.039,  -0.091,  0.207,  0.973, -0.015, -0.064,  0.332
0, -2.168,  4.666,  4.785,  -0.067,  0.186,  0.968, -0.004, -0.065,  0.334
0,  0.037,  1.585,  1.196,  -0.098,  0.187,  0.967, -0.005, -0.066,  0.333
0, -1.234,  7.910,  6.856,  -0.091,  0.201,  0.927, -0.001, -0.062,  0.330
0, -3.193,  7.896,  4.142,  -0.081,  0.212,  0.961,  0.011, -0.061,  0.324
0, -7.267,  2.557,  9.839,  -0.069,  0.227,  0.960,  0.012, -0.057,  0.340
0,  0.665,  5.578,  4.464,  -0.073,  0.226,  0.984,  0.011, -0.053,  0.323
0,  2.221,  6.452, 12.023,  -0.087,  0.224,  0.949,  0.017, -0.074,  0.334
0, -0.142,  3.753, 10.722,  -0.082,  0.183,  0.938,  0.017, -0.058,  0.345
0, -0.979,  3.880,  4.449,  -0.063,  0.146,  0.987,  0.025, -0.061,  0.356
0, -5.809, -0.359, -9.152,  -0.047,  0.095,  0.959,  0.021, -0.074,  0.341
0,-39.141,-15.993,-27.485,  -0.090,  0.144,  0.917,  0.008, -0.065,  0.331
0, -1.675,  8.681,-27.111,  -0.085, -0.045,  0.830,  0.006, -0.066,  0.338
0,-22.086, 11.021,-12.397,  -0.081,  0.088,  0.944,  0.007, -0.080,  0.291
0,-20.045,  2.602,  4.808,  -0.105,  0.268,  1.130, -0.024, -0.025,  0.282
0,  7.544, 18.415,-12.419,  -0.129,  0.116,  0.924, -0.052, -0.056,  0.269
0, -5.294, 17.077,  4.875,  -0.116,  0.123,  0.982, -0.046, -0.039,  0.292
0,  0.785, 17.077, -0.307,  -0.125,  0.131,  1.044, -0.034, -0.018,  0.272
0,-10.886, -0.322,  1.660,  -0.167,  0.076,  1.069, -0.019, -0.013,  0.326
0,  4.254,  0.262,  0.135,  -0.214,  0.126,  0.917, -0.038, -0.022,  0.313
0,  0.957, -1.832,  3.656,  -0.150,  0.104,  0.927, -0.114, -0.048,  0.251
0,  4.299,-24.576,  0.277,  -0.065,  0.038,  1.145, -0.148, -0.017,  0.212
0,  5.742, -4.688, -7.522,  -0.104,  0.084,  0.970, -0.190, -0.033,  0.203
0,  4.426,  2.759, -3.978,  -0.057,  0.098,  0.992, -0.205, -0.025,  0.187
0, -3.387, -0.748, -3.454,  -0.062,  0.076,  0.988, -0.209, -0.062,  0.171
0, -5.144,  0.426, -4.434,  -0.050,  0.091,  0.987, -0.211, -0.059,  0.155
0, -2.632,  0.022, -7.312,  -0.050,  0.104,  0.988, -0.214, -0.058,  0.171
0, -5.974,  1.151, -3.895,  -0.044,  0.115,  0.974, -0.220, -0.068,  0.165
0, -6.617,  3.978, -4.606,  -0.047,  0.138,  0.980, -0.218, -0.065,  0.165
0, -2.639,  3.776, -5.907,  -0.054,  0.107,  0.967, -0.216, -0.053,  0.167
0, -7.350,  1.802, -3.335,  -0.033,  0.061,  0.977, -0.214, -0.058,  0.162
0, -3.193,  1.922, -5.368,  -0.042,  0.071,  0.967, -0.212, -0.053,  0.173
0, -8.187,  2.632, -5.892,  -0.052,  0.085,  1.017, -0.213, -0.046,  0.158
0, -7.881,  2.228, -4.411,  -0.043,  0.075,  0.961, -0.216, -0.059,  0.155
0, -5.480,  3.237, -4.404,  -0.048,  0.085,  0.980, -0.214, -0.047,  0.172
