  0.004,  0.014,  0.012,0
  1.019,  0.111,  0.001,0
  1.940,  0.112,  0.023,0
  3.088,  0.075, -0.053,0
  4.061, -0.057, -0.084,0
  5.001, -0.015, -0.175,0
  5.770, -0.186, -0.104,0
  6.515, -0.228, -0.159,0
  7.415, -0.097, -0.224,0
  8.142, -0.404, -0.171,0
  8.831, -0.459, -0.216,0
  9.513, -0.310, -0.294,0
 10.334, -0.377, -0.309,0
 11.040, -0.356, -0.319,0
 11.649, -0.473, -0.210,0
 12.234, -0.450, -0.187,0
 12.867, -0.275, -0.266,0
 13.371, -0.356, -0.279,0
 14.495, -0.419, -2.342,0
 16.278,-10.770,-18.618,0
 22.510,-14.368,-36.002,0
-333.313,-15.898,-48.407,0
-334.521, -9.799,-56.125,0
-336.617,  2.386,-61.254,0
 21.596, 13.435,-64.270,0
 17.483, 14.443,-57.488,0
-335.340, 25.313,-60.401,0
-336.587, 28.441,-57.606,0
-333.514, 24.463,-55.028,0
-327.743, 22.282,-51.970,0
-322.776, 22.703,-39.459,0
-314.876, 33.434,-31.157,0
-309.593, 38.338,-31.043,0
-330.294, 33.740,-34.244,0
 13.389, 29.430,-25.301,0
-322.087, 15.966, -6.913,0
-312.245, -4.899, -4.133,0
-331.222, -8.698, -0.216,1
  5.469, 15.566,-11.148,1
-12.711, 36.470,-31.558,1
  4.868, 60.656,-10.996,1
-300.653, 58.033, 43.652,1
-286.387, 32.952, 50.829,1
-285.656,  6.192, 42.613,1
-284.564,-15.374, 34.871,1
-282.235,-20.871, 26.069,1
-281.116,-18.388, 21.447,1
-282.815,-13.613, 17.120,1
-294.112, -7.889, 10.600,0
-310.875, -3.862,  9.508,0
-332.354, -3.134, 22.012,0
 11.034,  0.967, 34.950,0
 -4.359,  0.646, 46.893,0
-17.734, -6.655, 59.865,0
-24.430,-10.931, 65.213,0
-28.589,-10.370, 68.096,0
-29.206,-13.520, 73.849,0
-30.462,-13.413, 76.124,0
-30.625,-14.478, 75.017,0
-31.862,-17.251, 75.828,0
-31.735,-25.542, 77.481,0
-26.128,-37.617, 76.714,0
-12.942,-40.828, 62.635,0
 -9.372,-20.099, 50.539,0
-17.904,  1.077, 45.467,0
-21.714,  2.981, 50.619,0
-30.880, -8.038, 61.467,1
-47.542,  2.043, 59.954,1
-64.925, 21.097, 39.264,1
-74.465, 44.968, 20.718,1
-79.141, 68.847, 15.284,1
 -7.105, 75.629, 92.657,1
 14.416, 52.515,119.910,1
  5.342, 30.792,111.811,1
 -2.024,  9.244,109.284,1
-12.567, -5.539,113.002,1
-17.916, -9.343,117.069,1
-19.487, -8.577,120.743,1
-16.275, -6.300,124.719,1
 -6.691,  3.473,126.450,1
  4.424, 22.738,128.125,0
 15.547, 43.667,142.827,0
-328.473, 59.196,166.648,0
-319.095, 71.519,-177.431,0
-16.938, 88.101,138.107,0
-109.966, 78.043, 54.971,0
-98.349, 71.472, 68.537,0
-100.231, 64.338, 68.808,0
-101.021, 59.179, 72.836,0
-108.052, 53.559, 63.075,0
-109.443, 47.843, 65.902,0
-111.010, 40.502, 66.355,0
-109.657, 35.317, 66.738,0
-104.122, 31.453, 67.743,0
-95.948, 29.864, 59.369,0
-95.172, 34.379, 46.706,0
-106.818, 48.927, 28.238,0
-137.003, 56.901, -0.326,0
-145.203, 57.201, -1.135,0
-135.971, 42.395, 16.373,0
-146.752, 31.062, 16.620,1
-172.803, 35.247, -6.011,1
-209.507, 51.939,-44.410,1
-252.171, 62.326,-83.917,1
-307.911, 63.059,-126.373,1
  6.766, 63.617,-165.313,1
-31.955, 63.048,155.560,1
-60.098, 46.118,138.692,1
-63.288, 37.740,147.823,1
-57.793, 44.738,153.503,1
-43.888, 53.422,164.275,1
-15.218, 60.621,-168.995,1
-327.803, 62.793,-123.133,0
-302.470, 47.533,-87.904,0
-295.180, 30.818,-66.030,0
-291.423, 14.023,-46.321,0
-289.425, -4.124,-29.418,0
-293.502,-19.022,-14.417,0
-298.791,-23.564, -2.677,0
-302.285,-24.215,  4.444,0
-304.580,-21.685,  8.458,0
-307.124,-17.350,  8.898,0
-313.056,-10.221, 16.070,0
-315.802, -6.329, 17.439,0
-314.785,  4.173, 32.136,0
-310.624,  5.185, 44.517,0
-314.379, 11.274, 48.740,0
-319.440, 19.487, 64.018,0
-322.053, 19.828, 61.385,0
-322.643, 21.944, 59.371,0
-325.304, 22.234, 55.113,0
-328.682, 20.458, 53.647,0
-330.694, 18.392, 45.303,0
-332.909, 15.678, 37.634,0
 17.000, 17.632, 40.925,0
  9.424, 19.301, 44.999,0
  7.059, 17.030, 46.201,0
  5.979, 14.471, 41.676,0
  5.544, 12.239, 38.076,0
  5.139,  9.985, 35.159,0
