 -0.007, -0.019,  0.008,0
 -1.286,  1.437,  1.030,0
 -2.447,  2.747,  1.916,0
 -3.638,  4.182,  2.847,0
 -4.761,  5.629,  3.712,0
 -5.918,  7.001,  4.524,0
 -6.948,  8.370,  5.218,0
 -7.987,  9.766,  5.906,0
 -9.005, 11.102,  6.626,0
 -9.959, 12.394,  7.281,0
-10.890, 13.623,  7.906,0
-11.815, 14.903,  8.496,0
-12.687, 16.074,  9.091,0
-13.556, 17.215,  9.642,0
-14.472, 18.431, 10.179,0
-15.301, 19.643, 10.630,0
-16.088, 20.809, 11.050,0
-16.883, 21.799, 11.549,0
-17.669, 22.883, 11.931,0
-18.474, 23.833, 12.285,0
-19.249, 24.931, 12.579,0
-20.041, 25.964, 12.888,0
-20.826, 26.970, 13.281,0
-21.583, 28.091, 13.601,0
-22.334, 29.074, 13.871,0
-23.060, 29.985, 14.216,0
-23.737, 30.949, 14.554,0
-24.474, 31.928, 14.726,0
-25.214, 32.879, 15.012,0
-25.893, 33.661, 15.377,0
-26.613, 34.390, 15.646,0
-27.200, 35.154, 15.902,0
-27.863, 35.902, 16.118,0
-28.454, 36.721, 16.366,0
-29.044, 37.453, 16.713,0
-29.647, 38.194, 17.021,0
-30.292, 38.909, 17.309,0
-30.961, 39.658, 17.528,0
-31.559, 40.277, 17.765,0
-32.222, 40.998, 17.959,0
-32.851, 41.645, 18.209,0
-33.460, 42.312, 18.430,0
-34.018, 42.945, 18.606,0
-34.602, 43.625, 18.850,0
-35.161, 44.167, 19.086,0
-35.803, 44.884, 19.245,0
-36.428, 45.472, 19.419,0
-37.092, 46.067, 19.484,0
-37.718, 46.608, 19.627,0
-38.306, 47.183, 19.811,0
-38.999, 47.692, 19.933,0
-39.608, 48.248, 20.063,0
-40.189, 48.817, 20.113,0
-40.826, 49.447, 20.117,0
-41.454, 50.066, 20.119,0
-42.245, 50.601, 20.075,0
-42.983, 51.219, 20.033,0
-43.691, 51.753, 20.014,0
-44.464, 52.279, 19.960,0
-45.210, 52.841, 19.800,0
-45.928, 53.282, 19.777,0
-46.642, 53.796, 19.700,0
-47.322, 54.221, 19.771,0
-48.064, 54.766, 19.794,0
-48.749, 55.246, 19.798,0
-49.505, 55.634, 19.703,0
-50.151, 56.046, 19.718,0
-50.901, 56.455, 19.664,1
-51.655, 56.920, 19.638,1
-52.354, 57.356, 19.604,1
-53.024, 57.731, 19.602,1
-53.769, 58.122, 19.493,1
-54.466, 58.508, 19.496,1
-55.157, 58.832, 19.448,1
-55.787, 59.190, 19.429,1
-56.446, 59.541, 19.398,1
-57.141, 59.875, 19.322,1
-57.781, 60.287, 19.217,1
-58.400, 60.624, 19.136,1
-59.040, 60.974, 19.118,1
-59.660, 61.267, 19.068,1
-60.393, 61.572, 19.009,1
-61.063, 61.926, 18.887,1
-61.733, 62.207, 18.806,1
-62.321, 62.576, 18.812,1
-63.091, 62.860, 18.638,1
-63.816, 63.143, 18.563,1
-64.396, 63.493, 18.580,1
-65.095, 63.801, 18.461,1
-65.717, 64.110, 18.479,1
-66.354, 64.374, 18.501,1
-67.002, 64.690, 18.383,1
-67.680, 64.899, 18.338,1
-68.350, 65.200, 18.236,1
-68.913, 65.425, 18.260,1
-69.475, 65.728, 18.245,1
-70.165, 66.055, 18.066,1
-70.836, 66.338, 17.893,1
-71.426, 66.589, 17.849,1
-72.059, 66.856, 17.805,1
-72.669, 67.192, 17.774,1
-73.370, 67.462, 17.622,1
-74.019, 67.712, 17.521,1
-74.640, 67.943, 17.483,1
-75.220, 68.168, 17.372,1
-75.774, 68.404, 17.318,1
-76.346, 68.603, 17.238,1
-76.867, 68.862, 17.145,1
-77.455, 69.062, 17.123,1
-77.998, 69.240, 17.133,1
-78.567, 69.444, 17.029,1
-79.153, 69.624, 16.924,1
-79.743, 69.811, 16.875,1
-80.345, 69.963, 16.783,1
-80.892, 70.165, 16.760,1
-81.416, 70.360, 16.752,0
-81.984, 70.600, 16.679,0
-82.456, 70.852, 16.638,0
-82.984, 71.031, 16.540,0
-83.522, 71.226, 16.467,0
-84.023, 71.413, 16.433,0
-84.594, 71.524, 16.333,0
-85.012, 71.633, 16.312,0
-85.356, 71.833, 16.334,0
-85.908, 72.002, 16.199,0
-86.355, 72.220, 16.181,0
-86.901, 72.382, 16.132,0
-87.475, 72.565, 15.974,0
-88.030, 72.689, 15.872,0
-88.454, 72.833, 15.885,0
-88.913, 72.986, 15.777,0
-89.426, 73.070, 15.610,0
-89.899, 73.209, 15.587,0
-90.353, 73.384, 15.598,0
-90.907, 73.490, 15.441,0
-91.521, 73.610, 15.258,0
-91.943, 73.765, 15.173,1
-92.399, 73.905, 15.063,1
-92.857, 74.046, 14.931,1
-93.362, 74.140, 14.799,1
-93.905, 74.282, 14.654,1
-94.432, 74.393, 14.494,1
-94.918, 74.598, 14.444,1
-95.384, 74.624, 14.371,1
-95.826, 74.746, 14.307,1
-96.341, 74.831, 14.232,1
-96.830, 74.936, 14.111,1
-97.293, 75.058, 13.999,1
-97.765, 75.097, 13.881,1
-98.195, 75.225, 13.833,1
-98.537, 75.344, 13.890,1
-98.900, 75.481, 13.931,1
-99.374, 75.585, 13.802,1
-99.792, 75.681, 13.653,1
-100.115, 75.813, 13.648,1
-100.484, 76.003, 13.617,1
-100.853, 76.114, 13.540,1
-101.192, 76.261, 13.537,1
-101.557, 76.475, 13.541,1
-101.916, 76.581, 13.508,1
-102.359, 76.719, 13.397,0
-102.652, 76.861, 13.377,0
-102.987, 76.839, 13.423,0
-103.392, 76.898, 13.406,0
-103.858, 76.981, 13.271,0
-104.341, 77.047, 13.060,0
-104.844, 76.987, 12.869,0
-105.273, 77.038, 12.690,0
-105.666, 77.099, 12.569,0
-105.956, 77.262, 12.556,0
-106.173, 77.356, 12.623,0
-106.475, 77.489, 12.618,0
-106.854, 77.418, 12.564,0
-107.394, 77.334, 12.294,0
-107.726, 77.433, 12.151,0
-108.173, 77.411, 11.900,0
-108.499, 77.502, 11.905,0
-108.828, 77.578, 11.846,0
-109.199, 77.710, 11.758,0
-109.536, 77.780, 11.735,0
-109.827, 77.836, 11.694,0
-110.153, 77.899, 11.700,0
-110.476, 77.937, 11.639,0
-110.796, 78.066, 11.613,0
