roll, pitch, yaw
  1.728,-45.941,-42.755
  1.728,-45.948,-42.713
  1.728,-45.945,-42.647
  1.728,-45.948,-42.588
  1.728,-45.939,-42.531
  1.728,-45.938,-42.487
  1.728,-45.909,-42.446
  1.728,-45.905,-42.388
  1.728,-45.906,-42.323
  1.728,-45.901,-42.266
  1.728,-45.909,-42.219
  1.728,-45.918,-42.172
  1.728,-45.920,-42.123
  1.728,-45.905,-42.072
  1.728,-45.894,-42.027
  1.728,-45.904,-41.964
  1.728,-45.906,-41.918
  1.729,-45.914,-41.864
  1.729,-45.913,-41.810
  1.729,-45.917,-41.766
  1.729,-45.917,-41.715
  1.729,-45.919,-41.670
  1.729,-45.918,-41.630
  1.729,-45.922,-41.574
  1.729,-45.921,-41.519
  1.729,-45.922,-41.464
  1.729,-45.929,-41.417
  1.729,-45.943,-41.363
  1.729,-45.945,-41.291
  1.729,-45.952,-41.235
  1.730,-45.969,-41.183
  1.730,-45.960,-41.132
  1.730,-45.960,-41.088
  1.730,-45.971,-41.033
  1.730,-45.975,-40.964
  1.730,-45.973,-40.914
  1.730,-45.987,-40.863
  1.730,-45.995,-40.825
  1.730,-45.999,-40.772
  1.730,-45.996,-40.721
  1.730,-46.003,-40.657
  1.730,-45.993,-40.608
  1.730,-46.007,-40.547
  1.730,-45.992,-40.505
  1.730,-45.994,-40.463
  1.731,-46.017,-40.408
  1.731,-46.034,-40.353
  1.731,-46.029,-40.296
  1.731,-46.040,-40.233
  1.731,-46.034,-40.183
  1.731,-46.035,-40.132
  1.731,-46.028,-40.069
  1.731,-46.026,-40.022
  1.731,-46.022,-39.971
  1.731,-46.022,-39.916
  1.731,-46.023,-39.859
  1.731,-46.025,-39.795
  1.731,-46.033,-39.741
  1.731,-46.039,-39.698
  1.731,-46.037,-39.652
  1.731,-46.043,-39.599
  1.732,-46.046,-39.536
  1.732,-46.045,-39.484
  1.732,-46.056,-39.425
  1.732,-46.046,-39.391
  1.732,-46.057,-39.353
  1.732,-46.054,-39.309
  1.732,-46.035,-39.269
  1.732,-46.057,-39.221
  1.732,-46.051,-39.176
  1.732,-46.044,-39.136
  1.732,-46.058,-39.081
  1.732,-46.050,-39.032
  1.732,-46.029,-38.979
  1.732,-46.034,-38.928
  1.732,-46.040,-38.876
  1.732,-46.034,-38.828
  1.732,-46.029,-38.784
  1.732,-46.038,-38.710
  1.732,-46.036,-38.659
  1.733,-46.041,-38.606
  1.733,-46.044,-38.554
  1.733,-46.071,-38.490
  1.733,-46.071,-38.437
  1.733,-46.078,-38.391
  1.733,-46.065,-38.350
  1.733,-46.062,-38.289
  1.733,-46.073,-38.241
  1.733,-46.070,-38.194
  1.733,-46.067,-38.126
  1.733,-46.061,-38.077
  1.733,-46.065,-38.020
  1.733,-46.059,-37.987
  1.733,-46.062,-37.937
  1.733,-46.054,-37.884
  1.734,-46.054,-37.821
  1.734,-46.044,-37.774
  1.734,-46.038,-37.744
  1.733,-46.022,-37.708
  1.733,-45.993,-37.673
  1.733,-46.000,-37.616
  1.733,-45.994,-37.567
  1.734,-45.998,-37.516
  1.734,-46.011,-37.474
  1.734,-46.015,-37.412
  1.734,-46.021,-37.353
  1.734,-46.043,-37.301
  1.734,-46.020,-37.251
  1.734,-46.008,-37.208
  1.734,-46.011,-37.155
  1.734,-46.022,-37.106
  1.734,-46.021,-37.052
  1.734,-46.033,-37.003
