roll, pitch, yaw
-0.025,-2.297,0.05
-0.025,-2.305,0.05
-0.025,-2.318,0.051
-0.025,-2.33,0.051
-0.025,-2.346,0.051
-0.026,-2.355,0.051
-0.026,-2.369,0.051
-0.026,-2.372,0.052
-0.026,-2.379,0.052
-0.026,-2.384,0.052
-0.026,-2.403,0.052
-0.026,-2.404,0.052
-0.026,-2.415,0.052
-0.026,-2.426,0.053
-0.026,-2.439,0.053
-0.026,-2.451,0.053
-0.027,-2.453,0.053
-0.027,-2.46,0.053
-0.027,-2.478,0.053
-0.027,-2.486,0.054
-0.027,-2.487,0.054
-0.027,-2.494,0.054
-0.027,-2.508,0.054
-0.027,-2.518,0.054
-0.027,-2.534,0.054
-0.027,-2.542,0.054
-0.027,-2.556,0.054
-0.027,-2.566,0.055
-0.027,-2.581,0.055
-0.027,-2.588,0.055
-0.027,-2.599,0.055
-0.028,-2.611,0.055
-0.028,-2.609,0.055
-0.028,-2.616,0.055
-0.028,-2.62,0.056
-0.028,-2.629,0.056
-0.028,-2.645,0.056
-0.028,-2.652,0.056
-0.028,-2.667,0.056
-0.028,-2.686,0.057
-0.028,-2.694,0.057
-0.028,-2.706,0.057
-0.028,-2.724,0.057
-0.029,-2.727,0.057
-0.029,-2.739,0.057
-0.029,-2.757,0.057
-0.029,-2.784,0.058
-0.029,-2.806,0.058
-0.029,-2.817,0.058
-0.029,-2.825,0.058
-0.029,-2.83,0.058
-0.029,-2.841,0.059
-0.029,-2.86,0.059
-0.029,-2.875,0.059
-0.029,-2.881,0.059
-0.029,-2.885,0.059
-0.03,-2.899,0.059
-0.03,-2.909,0.059
-0.03,-2.918,0.06
-0.03,-2.922,0.06
-0.03,-2.925,0.06
-0.03,-2.929,0.06
-0.03,-2.943,0.06
-0.03,-2.951,0.06
-0.03,-2.96,0.06
-0.03,-2.979,0.061
-0.03,-2.983,0.061
-0.03,-2.996,0.061
-0.03,-3.005,0.061
-0.031,-3.008,0.061
-0.031,-3.019,0.061
-0.031,-3.022,0.062
-0.031,-3.014,0.062
-0.031,-3.028,0.062
-0.031,-3.03,0.062
-0.031,-3.032,0.062
-0.031,-3.053,0.063
-0.031,-3.064,0.063
-0.031,-3.075,0.063
-0.032,-3.082,0.063
-0.032,-3.095,0.063
-0.032,-3.1,0.063
